date,adjclose_AAPL,adjclose_ABBV,adjclose_AMZN,adjclose_AVGO,adjclose_BAC,adjclose_BRK-B,adjclose_COST,adjclose_CVX,adjclose_GOOG,adjclose_GOOGL,adjclose_JNJ,adjclose_JPM,adjclose_LLY,adjclose_MA,adjclose_META,adjclose_MSFT,adjclose_MU,adjclose_NFLX,adjclose_NVDA,adjclose_ORCL,adjclose_TSLA,adjclose_V,adjclose_WMT,adjclose_XOM
2015-01-20,0.02575747321053301,-0.016888830382120523,-0.004471320197683593,0.010113798166817789,-0.007802332322429217,-0.0038871510284623767,-0.002433271760370781,0.01284240095855571,-0.0023224615283720107,-0.0010187079844177216,-0.026432456002895677,-0.003933590624334515,0.019099790032324426,0.00548960121694364,0.014099338802959993,0.003243983928883365,0.02345633832809968,0.03397168646832838,0.0030059545330707316,0.008963432150100648,-0.00590461088227523,0.0074131313848451175,-0.0009219425998228115,-0.0003290954414607583
2015-01-21,0.007634372020979496,-0.01182007118258055,0.0269831443733215,0.0048627592712640055,0.00982960928124843,-0.009755851169987562,-0.0017222772361058514,0.015873067440174138,0.02197677123039199,0.02049261162512872,0.0060226367218756405,0.0032307090779457592,0.002915479795843945,-0.0064089036170750235,0.006558064854484957,-0.010131429243835921,0.02763742084209242,0.17339446108536527,0.013986078198794827,-0.009339461253042303,0.024175518017267583,0.0017129234444299701,-0.0005766949785780406,0.008562879543850155
2015-01-22,0.026015462309274984,0.004465606596096405,0.043969695198313286,-0.0017076454243747374,0.04412703825820996,0.020179381495456727,0.015308421992603849,0.007026509795608593,0.031561170566184016,0.03249472575087098,0.01825314489776808,0.030416968863535843,0.003045301249686938,0.00788343498509314,0.011858546329591935,0.026349761291429186,0.0131190251895823,0.04681388004385667,0.017241212626733393,0.012876648272637237,0.02569055090301542,0.001244157460444928,0.01915968308349303,0.010885384490718852
2015-01-23,0.005160099855402223,-0.008732889545368772,0.006670557333399607,0.016919582193570815,-0.022374199821488916,-0.00685979900876299,0.0055213594800291865,-0.019004824387946262,0.010404431969037065,0.008654473755681735,-0.015034497520487577,-0.015801455249649377,-0.004554179736313779,0.00011822463143973394,0.0023180684169341603,0.0010612575240218636,0.0019423907398088414,0.021053278619557414,0.002905513895928191,0.0031780327512540563,-0.0016366947705445112,0.002678583563985537,0.002378435137837087,-0.021320345997576262
2015-01-26,0.0010620893921935437,0.006407206190515824,-0.008739099022464725,-0.00233651394904022,0.0076287282581744,0.0038894973849676884,0.006054298779010869,0.018998995318809886,-0.008778663165905587,-0.009650232991354368,0.000586503926946591,0.0015880269890440335,-0.00027707993010173126,-0.00936135605697197,-0.0042401117655445075,-0.003603271455988488,0.0022615714630938033,0.020801841720927472,-0.004346124323961864,-0.006562467451108334,0.02613147671721605,-0.006814059409283257,0.001355527859832506,0.00957184374841713
2015-01-27,-0.03501343944278679,0.004297180525039801,-0.009397415550576715,-0.018176948767665624,-0.013880063350189098,-0.01369407544120782,-0.013435100448530912,-0.005694338518888786,-0.03097841403035062,-0.028935263067487837,-0.0016622132486046048,-0.010040564911441896,-0.005269982363634629,-0.021889466230400112,-0.02219340538754644,-0.09253328722908505,-0.04416485591272079,0.01704135370492299,-0.048011352718203226,-0.011389206941094798,-0.0027596300325537504,-0.021596140399602004,-0.01241125322201675,-0.008827223786536775
2015-01-28,0.05653286503907795,-0.019809861687463348,-0.009258304692531638,0.002004313330963736,-0.02751111933548378,-0.01943782753692236,-0.009716947808617538,-0.04202859241460155,-0.016640016989958983,-0.016807489805865883,-0.0059751351846657474,-0.025800719776189585,-0.0105947005783662,-0.012596339176145999,0.006070034614884312,-0.034458749597299554,-0.018549785740352043,-0.025783328147133022,-0.016301757632805725,-0.016360155004364385,-0.03209052877530916,-0.01844678426541535,-0.008111368677579556,-0.03298553117767278
2015-01-29,0.031133646696937634,0.020533447888361867,0.02589578261385017,0.014571479743456628,0.015131855267650485,0.010429579496942676,0.007305518936384647,-0.006845949694169184,0.0012942212096653805,0.0015611428475352795,0.0088688090485749,0.01680374678479324,0.016062783171393535,0.00792607902863307,0.023085045869339016,0.01990752104254545,0.02096212050065316,0.0030285615396372645,0.02433988864236092,0.003982982530081225,0.02924214605280495,0.006656942773741514,0.010366429569308222,-0.004206817659172413
2015-01-30,-0.014634100058362298,-0.04388451890766243,0.13711590504758542,-0.034262898912009954,-0.018146705807265406,-0.01626898443674374,0.016709178910925493,-0.004563164027198807,0.04672386756450497,0.04738622203939813,-0.021879431238573388,-0.023172279289968678,-0.0015255569051327855,0.007987536031915266,-0.02679472646470904,-0.0383238125988028,-0.014809742521994296,-0.004506487091100908,-0.029322520154142162,-0.022632101773652935,-0.007797333058199185,0.027862797157075958,-0.031235744373464325,-0.0018266121885373021
2015-02-02,0.012546738061998797,0.005799493549177193,0.02803710563321249,-0.004470968525765895,0.020462211133997155,0.019595524936896203,0.021050680557178847,0.03442886871599926,-0.011300026089526294,-0.009952533049418899,0.006890828823951756,0.020044300566772755,-0.004305306898504835,0.011581536919498703,-0.0121197847897202,0.021781986286571575,-0.02835672339137818,-0.0016523841823822272,0.021874911653325002,0.018858904543034072,0.0360511389604945,0.001686695610140454,0.008589918217667858,0.024707945450998192
2015-02-03,0.00016856003920584506,0.015650828754514734,-0.0025241873816378435,0.007615563246088808,0.02781347098733611,0.010631756314438245,0.05308189106541694,0.032717256333045786,0.0014381154973053256,0.002066858264863747,0.016165757307734063,0.02253476255906106,-0.011159208115466446,0.010001886350850864,0.00546738721623341,0.007752256379815359,0.017932451965591012,0.03593540411778129,0.02497451205720247,0.008434929706459426,0.0351758385028933,0.01742784578460821,0.005600232755763379,0.02980600813026668
2015-02-04,0.00767000374297,-0.07688575026559186,0.0033007545975995978,0.01550401206080343,-0.006293209432603253,-0.005125055912366894,0.014114100321355183,-0.010773299864872743,-0.012243919120936364,-0.013500878652994541,-0.010735962724924497,-0.005994678685782628,-0.009451272213866768,0.004414768476483921,0.0030505175620700875,0.00576906157029744,0.0027633384272178763,-0.01796820822190881,0.002486196274114949,-0.014405356211747988,0.0008701251992371262,0.019631098971558236,0.005337110433346393,-0.00856382677414691
2015-02-05,0.007137318710224827,0.01897739273288135,0.02505830029005307,0.013358359500978523,0.011399684923599551,0.01450552028302976,-0.012125067122872202,0.00886005780910959,0.009220339043069847,0.0070899659278955696,0.010852474486484631,0.006917429823244836,0.01694625543928585,0.019482292577502447,-0.0002645440783098918,0.014579581403341813,0.0158456622490335,0.00044573238025558126,0.016369235940897786,0.017444815429194405,0.011164535201252157,0.02608589716085019,0.007270852509390746,0.009840602509270768
2015-02-06,-0.008421111501755507,-0.0187967403281617,0.0010431267192869687,-0.013747502237405618,0.03256096619556703,0.003407459832131865,-0.0026165760669228932,0.0027448264124447785,0.006482449032402471,0.007643885544906137,-0.013273470728983994,0.019728674080274677,-0.01470337988393755,-0.019342753187286732,-0.015077409279676157,-0.0009425215091967143,-0.0196677669509685,-0.010135670690449516,-0.0043925464681828785,-0.0041707165639024435,-0.016426056915829212,-0.016114074956251168,0.0005728774309090578,-0.001854630799186574
2015-02-09,0.006642987116987298,-0.024955567554013514,-0.009939126696499656,-0.023868504532454926,-0.008490107591350715,-0.0069915291262234724,-0.0078007234128382175,0.007481064608272137,-0.005969919444072214,-0.00861618511160267,-0.013056871962222716,-0.0012091090167111185,-0.010659593501758158,0.005109450778140179,-0.000402687515830058,-0.0011790518405233597,-0.019370270617684482,-0.0029031630723727053,-0.0009804144823695182,0.00977229044344674,0.0005520394593698796,-0.007329487455257522,-0.01626012909915009,0.0006556347332047352
2015-02-10,0.019211072676259988,0.02541465808537624,0.00658461471310301,0.046948213606524236,0.004281588180246931,0.0052973463439069945,0.004608817633127149,-0.0022641558401461648,0.01725934693150477,0.0205561025513874,0.005712875989352328,0.011068891312339124,0.012785624420852404,-0.004255741379288747,0.010075375251948904,0.0056656635860561355,0.09664892561431837,0.02455606689492118,0.027968685662295822,0.01359418961702974,-0.005471765552931385,-0.003427831480692145,0.01606301773677754,-0.006006736736699381
2015-02-11,0.0234389559453414,-0.0035157299403535403,0.005737284350710414,0.008408290527751605,-0.0036541498740999545,-0.0016008904488752362,-0.0027391472178197596,-0.001815098742313337,-0.0018066157632881108,-0.003998747925789248,0.0002987620889387532,-0.0015397617634449468,-0.0007143638600727309,0.002730109166599215,0.01755532941476412,-0.0051642484116464216,-0.002251576320351223,0.0020707305740699233,-0.006682195708856975,-0.014321625411974126,-0.016135698387415576,0.00727060088380882,-0.010883022843281354,-0.004505074459755232
2015-02-12,0.012652058934643051,0.00635034593123196,0.005411289527123664,0.01630545584358667,0.018948438182106564,0.0007349052360647867,0.0020342283925847138,0.01790487016287412,0.01298580096483093,0.014888540234310854,-0.019326458461174756,0.020558626862112295,0.008291632318464526,0.03623046130872898,-0.003659612059413675,0.016753161340278266,0.029658448112446667,0.004044850260045418,0.07159976117595601,0.012223567114597156,-0.04661658846022321,0.018497019476685805,-0.0052121119101518065,0.01953632135871075
2015-02-13,0.004902902759637895,0.01752830480336498,0.012355161199459674,0.004101856792255942,-0.003599277099383791,-0.009680199033538672,-0.004466489712609656,0.017319132360584355,0.01119865094809036,0.009432026427171891,0.011987112438744285,0.0016784990713147874,0.0004260007181098313,-0.004342072839532363,-0.0064279958252221325,0.018101720307253544,-0.0028178961899554267,0.02051534726557902,0.0004486077841192593,0.0009114219073598218,0.004386864226918918,-0.0047243633552533915,-0.0009313064547029626,0.010826067587179633
2015-02-17,0.0059018653893285755,0.011542080497525475,-0.01676137056164162,0.006536618958258078,0.0012040686415906166,0.005595266627647089,0.0029232592340016073,-0.003369583244434149,-0.011238443658157737,-0.011158213893028623,0.008231197572060811,0.0072065940395587,0.014171649687746646,0.004361008656774024,-0.0018485100905117902,0.00045938097774222975,0.01507075787847656,0.0082815604515456,0.003137510177394054,-0.0020490623801078245,0.0028462803614237586,0.004598157521026547,0.0017481562908792103,-0.0034271229629866395
2015-02-18,0.006962362403994504,0.008855453584570183,-0.005486974164552572,-0.00784725379141582,-0.01984356701908019,-0.0033518804460512808,-0.0020333250901793942,-0.017437519699230797,-0.005784506820014634,-0.0043302058800863685,-0.004778710690891086,-0.012146377009959242,-0.007685601101366291,0.002399608263741193,0.014682735877660003,-0.0011480784045369008,-0.004949061232940144,0.01085195195146138,-0.011617667708418322,0.00593074425200979,0.0005383231478952588,-0.0064603076627951506,0.0038388382402303467,-0.021923665553474914
2015-02-19,-0.0020975373528047125,-0.00405149721132414,0.015078868098447495,0.008181916890501961,-0.00552146734312664,-0.008004321356444466,-0.003803949009962393,-0.01892432584692194,0.005873756152691589,0.007002660852355902,0.007402523248302151,-0.0023581943260205795,0.001549077512162933,0.016755559873793846,0.035327717460054586,-0.0006886770484229032,-0.011190452563886955,-0.0009682085422832998,0.0027132130747693495,0.0002267960039830097,0.035459277020091884,-7.424216028517616e-05,-0.032101092859533,-0.017250847365472888
2015-02-20,0.008174257729357093,0.03898336889308274,0.012295503549077491,0.010460062175887463,0.010487393549447388,0.008407957208345085,0.005931868044501742,0.0023071862387602504,-0.007220909828244748,-0.008509417780197426,0.0026000656481921514,0.009623550150711147,0.010685602082512569,0.017825405180205367,0.0060437515563454,0.008275758130806832,0.006915869954088771,0.007585367738844662,0.007213081190032389,-0.007707989701736584,0.025506564298148016,0.014492569841820568,0.00933933871267123,0.005366429136196782
2015-02-23,0.027027044929158528,-0.011908805623297769,-0.009174820930662464,0.007049721316813251,-0.010988631506184343,-0.009077501966344048,0.005760966301846082,-0.006814159411657084,-0.013062407315549196,-0.012550990172319088,-0.0007977867505285507,-0.0075250084399226536,-0.010990048164254862,0.0036348575453526433,-0.013266535195284312,0.006611960648303938,-0.019668936267292714,-0.013299996614675735,-0.008057367907949975,0.00022850590034506624,-0.04500019733692018,3.689542899443232e-05,0.003558603879526112,-0.010119560715733722
2015-02-24,-0.006240773215058448,0.0049526993488862026,-0.004077413046397083,0.0029242890183873715,0.011110723148631818,0.01072132648032098,-0.0012127150717272661,0.000927294171259696,0.00785837537795575,0.00682255841195567,0.005190580293576552,0.024767959063074496,-0.0026723491165212554,0.0021946970276118805,-0.004946722279580706,-0.0013586165675967266,-0.020063502996940263,0.006442910803210022,0.01064582432999761,0.002284023132298474,-0.015578320500655551,-0.0019780292505348074,-0.00035431492691750943,0.004606162249359391
2015-02-25,-0.02557318537215436,-0.004107023685812838,0.01790849120006932,-0.004417818568358212,0.0067155494658868164,-0.001141310321774558,-0.0049260405338917845,0.005743308359093868,0.014512459681816914,0.016114447228125384,0.005064541052419935,0.005261666335068416,-0.007616708530200911,0.014783393558235547,0.01414913197054779,-0.0022684853473746713,-0.009424992366716789,0.0072650190527514535,-0.007620072124303823,-0.0034181761210196893,-0.001714777553045277,0.0019819496048261165,-0.011824863000565844,0.002012860637530922
2015-02-26,0.012656313220874127,-0.0016496040684123026,-0.0014790774682414964,0.14705343865212983,-0.02728916558982475,-0.0029574031793007105,-0.005627024962212124,-0.013999010580658,0.02134713296146784,0.021851519098488037,0.015709990354312753,0.0071965356974124095,-0.004690099307300577,-0.015215416401469506,0.010683885623227196,0.0015915602757894387,0.00459333888577973,0.009825867860712378,0.002709864739254275,0.0036588207757066726,0.016833573717678796,0.002710355361728478,0.002752089693434989,-0.010603101963340467
2015-02-27,-0.015028198178271501,-0.0003304264623913422,-0.012058230442414719,-0.012611169368171637,-0.014338885097825549,-0.006269331931645028,0.0021133062964107108,-0.0035496127077163653,0.0052566554344080085,0.005971968471252476,-0.002821074596562334,-0.00487163569123783,0.0019986749021811967,-0.012382174759433595,-0.017908405081322076,-0.004766487209915904,0.0016328359895541045,-0.016810505907990825,-0.0063063382416939096,-0.001594757688988313,-0.0185820116516362,-0.008913323971953435,0.001551537989608942,-0.0012405482448675231
2015-03-02,0.00490416007578065,-0.0006613676276693292,0.014467673309541018,0.010970220690512011,0.012650025591167458,-0.0022386664599175488,0.006668349511249394,-0.007311199214181996,0.023173360294364898,0.022021506675948377,0.006926311952573094,0.007995966722111891,0.013539046452587522,0.020969540562656874,0.009877353420005175,0.0006842604654677675,0.018584916261401796,0.01124411274433279,0.024478915371725973,0.004792223033349696,-0.02955644716492234,0.025726705530100924,0.00035731148414241964,-0.005647151750695745
2015-03-03,0.0020914592644536434,-0.013893366036550003,-0.0027226923140075687,-0.006200618848456463,0.00187375114712518,-0.007818936231687057,-0.003852760728605076,-0.006988118984811553,0.004025528697847447,0.0065562149428752825,-0.008525399358124575,0.0032378503653960333,-0.010545603535168202,-0.01141042314786389,-0.0018809051870675164,-0.01367351700899766,-0.05057618870560254,-0.011535686782559895,-0.01858350449944779,-0.014762925440753083,0.011300918070464405,-0.010744078355539255,-0.007026941075757076,-0.004770225510527082
2015-03-04,-0.006338798480926999,0.010902824105627484,-0.004914047560482082,0.009203183735974285,-0.00938107340409633,-0.006921089272442282,-0.0013571255644545532,0.0,-0.00047074367079358304,-0.0007948427788224688,-0.0067428271414915475,0.002581970043391113,0.003978956337877593,0.008134854684909598,0.016331575041725888,-0.0050833089276604015,-0.013148956276632595,-0.010406282948547618,0.011270993996144618,0.00530164137539213,0.014431779204036044,-0.0056299365388863265,-0.0094759866315961,-0.005022055770128042
2015-03-05,-0.016570769711038547,-0.05657866497083763,0.013351839346541716,0.00904178716528703,0.010101030846279668,0.007866404941017535,0.02717958372149276,-0.004089065336054021,0.0034185010292697715,0.0053603619720759,0.00855907643430398,-0.0020924119318542767,-0.0008496377486327811,0.011994021000143018,0.003831896863083495,0.0011611155977149235,0.0003415491008222915,-0.004512864762487023,0.019170300184470968,0.004357233292010765,-0.008940979178158281,0.0013880680585727223,0.011988313487818258,-0.00504691359962528
2015-03-06,0.0015030332772245636,-0.0214563615046216,-0.019957250762314804,-0.02052582976768924,0.013750225633587077,-0.005340262853174238,-0.010782378954274585,-0.011267125247775178,-0.013287966698840026,-0.014670734697025845,-0.02350771118474959,-0.01790335115068531,-0.03088203125250788,-0.02176485658326599,-0.01477643844477794,-0.0173972577548831,-0.026639144653540447,-0.02893178552929654,-0.013560248616646398,-0.032419963180587485,-0.03364400833280279,-0.017473171949689448,-0.011726651312920944,-0.012796824267947704
2015-03-09,0.004265528270990471,-0.001797356968215924,-0.004025359322132216,-0.006020547753847527,-0.0030826335665501414,0.00585081298635548,0.007623256437694348,0.003862970230592122,0.0020522520254346865,0.0020947126179966524,0.005494294283371337,0.010018154222001252,0.017102520345802175,0.0036348575453526433,-0.007123983041522175,0.011567411062233912,0.0056138019247868876,-0.018695528339504386,0.002661032640449257,0.007314211169608065,-0.015473474370690798,0.00772228208495318,0.003511390210296339,-0.005488485716004021
2015-03-10,-0.020685912824954245,0.00540145710574369,-0.02390635046947598,-0.015733637172279602,-0.02350039879681387,-0.020119088093947246,-0.016723988585021332,-0.010004790860859258,-0.02432980956921349,-0.02482151833375168,-0.011226165363647955,-0.02504072685985992,-0.01149781748636236,-0.025022249538940833,-0.02379171152635673,-0.019136617547033996,-0.03663626110026441,-0.02371923117543029,0.017248618179828146,-0.020379270742794886,-0.0029337926038629503,-0.022916249860153393,-0.009773378581560022,-0.010568399006344986
2015-03-11,-0.018231370688921666,0.013968381889391424,-0.008497717902359425,-0.0036763585513656105,0.020265953777585777,0.0017459319487218572,-0.005130207335892534,0.0061216673359156815,-0.006900781779618059,-0.00743056269759701,-0.012157053254848726,0.004669980973549981,-0.004652406834198319,-0.021048994747644323,0.00025789530461994836,-0.0011894644707757251,0.009778890101106663,0.011791454722612116,-0.0052172928780993555,-0.008369122284118125,0.017969786081706296,-0.0016971909913303662,-0.010909408874000381,-0.00284874816252767
2015-03-12,0.018078863328405026,0.024373020449877325,0.021480981698574597,0.011712189368769055,-0.0012414580112484197,0.01554653994411348,0.013840350874578355,-0.010816983919492595,0.007855817086491301,0.009861589456182873,0.015358133388326145,0.01875823523511211,0.01606798320779812,0.026216350993445214,0.017532557454637887,-0.02286820368998055,0.005021558829514161,0.018469203826478653,-0.009178742498325176,0.0036173636056897607,-0.013781390917263936,0.01824361310090561,0.014995695807882958,0.002380351145782944
2015-03-13,-0.006910288387383612,0.0,-0.009779850663734324,-0.008880513694320746,0.0,-0.011670192693148507,-0.0010706736479414447,-0.007810822231920755,-0.014743167146988423,-0.014558865338446192,-0.006210824840978235,-0.006028935147294745,0.004743707052288437,-0.016807253382544185,-0.011149094701693452,0.008776206146112964,0.024982064772212764,-0.02212702378069109,0.0013236923353017183,0.018260423810384507,-0.012508496633278132,-0.01687790702260772,0.0,-0.00415546854888138
2015-03-16,0.011004357962286493,0.01931052073034234,0.007474781080550219,0.038960052530271794,0.0024857027535631904,0.013961203652104182,0.004756149176470936,0.014859461875537328,0.013136677990522427,0.015623952373016836,0.018647568504549072,0.013934333325183346,0.01688375374096296,0.010940369848547071,0.00025614466420131876,0.004349873400010251,-0.007311795226715878,-0.037477150237894885,0.011893884844048186,0.024303806445181486,0.037205883869277256,0.015054872361540905,0.01697174045789751,0.01061164262234593
2015-03-17,0.01672661863095337,0.010318022729826737,-0.0038301257588269078,-0.005929146173397126,-0.002479539355758953,-0.008425782734195697,0.00026667164616478445,0.0003878819510343412,-0.0066183753825730385,-0.007175548022379075,-0.01157716107893958,-0.003880344806841296,-0.0032358980689179973,-0.008341916800958638,0.016523797526551975,0.0033691296888278544,-0.02981415070108151,-0.008175965509069294,0.012189982165416335,-0.012439990050163718,-0.00495657224609003,-0.016801878068912757,-0.008044074657299394,-0.008022807771542295
2015-03-18,0.011256413014363753,0.0026782732174779333,0.00865773780829282,0.013362326735166574,-0.006836393971231036,0.008635578583765069,0.005999061468447975,0.03421535345822169,0.015721471908734852,0.015333377156712125,0.015717090913685228,0.0022723727769475843,0.0381142438294253,0.010344618160593066,0.019531179602673587,0.019184060885220955,0.01807656837228122,0.010991044275217243,-0.016344135509599567,0.0293917933951795,0.030709164308927006,0.011984953039327229,-0.0010894758231536628,0.02366780070064811
2015-03-19,-0.0075506322217284705,0.021706547399571896,-0.005064739217841674,0.012266611233079816,-0.023154073645916262,-0.007671199432791043,0.0025175413456166584,-0.018275599442390322,-0.0026989818436329305,-0.004398063952397502,0.0022669679502487217,-0.00890719973745524,0.009246180910921664,0.001575107374912843,0.02274135299717428,-0.004940713947679365,-0.0039062448477588108,0.0049396578708880146,0.015304021248365274,0.0006800272826537057,-0.025210528438961433,-0.0016065162788414522,-0.012237993728830276,-0.01928646187998273
2015-03-20,-0.012548895185111819,-0.012910253526055682,0.014065954686622861,0.00946643906433886,0.014734023732763335,0.004486429283393045,0.008459108030215434,0.021766176053772845,0.004247354103597445,0.002270738055373922,0.006981552887636022,0.00898725097699793,0.025599944869038493,0.008986799269862678,0.012688728493751356,0.013950964261540966,0.022460028034265278,0.007266817861149466,0.010766183192544965,0.005660869476622699,0.012420115455768377,0.008980925934333639,0.021099305288287518,0.0015402458154738508
2015-03-23,0.01040524037888968,0.0013246281722920639,-0.00893015522852103,0.008627785124951881,-0.0075755639532406605,0.00020613467703234356,0.002228386792522352,-0.010371339939722501,-0.0027660721032842783,0.000743374459821311,0.005664393332563522,-0.009878545655374604,0.003152750564356044,-0.005455499321127544,0.00751786355112527,-0.0004663543996382691,-0.023012655113148983,-0.007704745162576687,-0.03238145046240992,-0.0036023926257428007,0.007825204316233458,-0.004895606951633491,0.0008411241098762456,0.010527325934344134
2015-03-24,-0.004087960365024346,-0.014054629803698537,-0.002719233981241631,-0.009818625105960321,-0.00699753075216103,-0.008724953928016643,0.0013732012568765661,-0.016238673224564293,0.02036467172525991,0.021525926599173406,-0.00990452092855798,-0.011121941667228352,-0.010476806081854084,0.0017913418235033784,0.010422813124047137,0.0009330400614919743,-0.0021412739910487977,0.031247081826813128,-0.013650355283219673,-0.012203938056984498,0.010469325694766773,0.0002980998408372848,-0.003121044494964198,-0.01065177657134031
2015-03-25,-0.026126799475866158,-0.0236456092372499,-0.008366963084348256,-0.06527936159430447,-0.012812228109684187,-0.005059226290845098,-0.013386369907933848,0.014107527427063893,-0.020001854597524904,-0.018249890897970467,-0.015888658350370122,-0.014059042417197687,-0.015881260918783835,-0.023690057181607993,-0.02801530390314788,-0.03356633265367992,-0.04971400417162164,-0.03771565421117695,-0.06071410737241312,-0.01784463468483055,-0.036783689389238594,-0.020417377554759475,-0.020830947426954127,0.004022830613584105
