date,OLS_IC,OLS_RankIC,Ridge_IC,Ridge_RankIC,Lasso_IC,Lasso_RankIC
2016-04-27,0.6094342977401918,0.6835164835164835,0.609104422926432,0.6835164835164835,0.4111724762769896,0.4153846153846154
2016-04-28,0.41096844246136505,0.5142857142857142,0.4110688734975338,0.5142857142857142,0.5810091093104384,0.48214285714285704
2016-04-29,0.11330425491706757,-0.31468531468531474,0.11307611331224657,-0.31468531468531474,-0.23645123982711025,0.04195804195804196
2016-05-02,0.3241875730058812,0.25263157894736843,0.32447477495914606,0.25263157894736843,0.35524553847311324,0.45789473684210524
2016-05-03,-0.0248887788899944,-0.232843137254902,-0.024975439226989405,-0.232843137254902,-0.2372065122064076,-0.2720588235294118
2016-05-04,0.4068231875114085,0.42857142857142855,0.4069578279410227,0.42857142857142855,0.21355283812288783,0.3428571428571428
2016-05-05,0.022700002963384435,0.034965034965034975,0.02238571923591643,0.034965034965034975,-0.21235805183174358,-0.0979020979020979
2016-05-06,-0.11235049819679221,-0.09523809523809526,-0.11205136458795123,-0.09523809523809526,-0.5434242577533147,-0.5000000000000001
2016-05-09,0.21446708082962881,0.2333333333333333,0.21502219369915412,0.2333333333333333,0.1885233387136669,0.06666666666666667
2016-05-10,0.4977634137460052,0.4450549450549451,0.49796151670143346,0.4450549450549451,0.6183353397704321,0.576923076923077
2016-05-11,0.5543342022495286,0.33516483516483514,0.5546325186992294,0.33516483516483514,0.2443314883823391,-0.23626373626373626
2016-05-12,-0.18723138417561838,-0.5181818181818182,-0.18669613207303956,-0.5181818181818182,0.09584691845863563,0.24545454545454545
2016-05-13,-0.386822211346219,0.07692307692307693,-0.3868785176294572,0.07692307692307693,-0.6001682721609202,-0.4755244755244756
2016-05-16,-0.45629717589221236,-0.27941176470588236,-0.45620761381555225,-0.27941176470588236,-0.5222617688965123,-0.36470588235294116
2016-05-17,-0.5963627428912713,-0.7176470588235294,-0.5963454491750635,-0.7176470588235294,-0.1586390674167926,-0.31176470588235294
2016-05-18,0.41232580229425536,0.044117647058823525,0.41242683481241427,0.044117647058823525,0.5057644131174944,0.2088235294117647
2016-05-19,-0.3798046972078622,-0.4535714285714285,-0.3794716449061386,-0.4535714285714285,0.036751230434837585,-0.09999999999999999
2016-05-20,0.04254972837667274,-0.0303030303030303,0.04349200070397046,-0.0303030303030303,0.10992278654120596,0.06666666666666665
2016-05-23,0.08648697280854788,0.21428571428571427,0.08745488478339383,0.21428571428571427,0.22925900537077842,0.21978021978021978
2016-05-24,-0.1671996588078995,-0.2642857142857143,-0.16707817997555083,-0.2642857142857143,0.09086725380614293,-0.05714285714285713
2016-05-25,-0.19315077224362426,-0.27272727272727276,-0.19262895176428604,-0.27272727272727276,0.13143979637173933,0.1188811188811189
2016-05-26,0.018556553387607918,0.09090909090909093,0.018534469017012965,0.09090909090909093,0.10645391304595311,0.20979020979020982
2016-05-27,0.3636098424279706,0.5727272727272729,0.3637721240135068,0.5727272727272729,0.4861568404563167,0.6363636363636364
2016-05-31,0.5005044723209116,0.2823529411764706,0.5009178392398075,0.2823529411764706,0.1410565565042069,-0.03823529411764706
2016-06-01,0.06945021557143523,0.09117647058823529,0.06956148165525962,0.09117647058823529,0.2517867058778955,0.31764705882352945
2016-06-02,0.20850686512442843,-0.14344685242518057,0.20817756253045847,-0.14344685242518057,0.03740205725379025,-0.2961816305469556
2016-06-03,0.025181193739678257,-0.1411764705882353,0.025426292904656856,-0.1411764705882353,-0.04811467738939561,-0.22352941176470587
2016-06-06,-0.30234641298656423,-0.044155844155844164,-0.30230605799274357,-0.044155844155844164,0.23556952339367998,0.3363636363636363
2016-06-07,-0.05962377353033534,-0.27472527472527475,-0.05993875289773466,-0.27472527472527475,-0.1273290800789446,-0.1164835164835165
2016-06-08,-0.11182072627364319,0.01978021978021978,-0.1122735213447667,0.01978021978021978,0.15016949696740572,0.0945054945054945
2016-06-09,0.3715331869971924,0.07142857142857142,0.37150540373386287,0.06043956043956044,0.4156394440886132,0.12087912087912088
2016-06-10,0.4963907414381906,0.32967032967032966,0.4967992893085085,0.32967032967032966,0.4077893130640598,0.5989010989010989
2016-06-13,0.13873635672918813,0.2456140350877193,0.1386702751913494,0.23333333333333334,0.2840463405434456,0.32631578947368417
2016-06-14,0.03794732115477326,0.10701754385964912,0.03787332616290559,0.10701754385964912,-0.0774564015097283,0.02631578947368421
2016-06-15,0.13945272155417973,0.05054945054945055,0.13936251030506377,0.05054945054945055,0.1156489307793042,-0.02417582417582418
2016-06-16,-0.48486089979105484,-0.45294117647058824,-0.48468748664880185,-0.45294117647058824,0.0974803366828533,0.15588235294117647
2016-06-17,0.07679453166956282,0.09090909090909091,0.07684799059352392,0.09090909090909091,0.12249009643540106,0.10000000000000002
2016-06-20,-0.0684106421172242,-0.054945054945054944,-0.06843250955868617,-0.054945054945054944,-0.08426479858924223,0.027472527472527472
2016-06-21,0.23705212012540564,0.35357142857142854,0.2373018263204956,0.35357142857142854,0.22261865891678598,0.2785714285714285
2016-06-22,0.1678262105142366,0.2797202797202798,0.16818898047772562,0.2797202797202798,0.24597253347727605,0.7132867132867133
2016-06-23,0.23030637316967115,0.014705882352941175,0.22978559016205746,0.014705882352941175,-0.1205226246384792,-0.21470588235294116
2016-06-24,0.6197746198021966,0.6071428571428571,0.6198347171581547,0.6071428571428571,0.5763406964864428,0.5249999999999999
2016-06-27,0.4108556908755559,0.5032967032967033,0.41069797463311936,0.5032967032967033,0.36994105882752837,0.46373626373626364
2016-06-28,-0.0372628296099159,0.08152734778121776,-0.03717531697228708,0.08152734778121776,0.10571825867652909,0.1001031991744066
2016-06-29,-0.12368903783664471,-0.2528379772961816,-0.12403859527924783,-0.2528379772961816,-0.10644798950135101,-0.1847265221878225
2016-06-30,-0.33240859807312806,-0.5810113519091847,-0.3322375142600827,-0.5810113519091847,-0.08147413601351185,-0.20743034055727552
2016-07-01,-0.0590114713231098,0.08241758241758242,-0.05883192464752959,0.08241758241758242,0.23935614935371435,0.34065934065934067
2016-07-05,0.5332760835234455,0.5384615384615385,0.533360106468783,0.5384615384615385,0.6068340938846054,0.5604395604395604
2016-07-06,-0.24978815864393247,-0.5076923076923077,-0.2496400358822242,-0.5076923076923077,0.013684506227492012,-0.24835164835164836
2016-07-07,0.5349256386081558,-0.12967032967032965,0.535045177277441,-0.12967032967032965,0.3518038191034978,-0.1384615384615385
2016-07-08,0.22043838532037405,-0.06593406593406594,0.22087209218800713,-0.06593406593406594,0.3905220200699169,0.14835164835164835
2016-07-11,0.15469093697272746,0.15588235294117647,0.15541864542549438,0.15588235294117647,0.37463172811281187,0.4970588235294117
2016-07-12,0.3275658145034299,0.46703296703296704,0.3278429592997377,0.46703296703296704,0.25433947336857815,0.4450549450549451
2016-07-13,-0.5632301795990932,-0.7062937062937064,-0.5633218443945934,-0.7062937062937064,-0.5545480497008073,-0.5804195804195805
2016-07-14,-0.5108198874165187,-0.18681318681318684,-0.5106191091420512,-0.18681318681318684,-0.47407729421687117,-0.06813186813186813
2016-07-15,-0.2008711502698023,-0.4450549450549451,-0.20061640351127769,-0.4450549450549451,-0.16627323110832345,-0.45604395604395603
2016-07-18,0.3691820088083104,0.07368421052631578,0.3692267924710785,0.07368421052631578,0.3494480574450235,0.12030075187969923
2016-07-19,-0.3120397806299704,-0.48571428571428565,-0.3116129544024246,-0.48571428571428565,-0.12896665681462322,-0.010714285714285713
2016-07-20,0.22406538753400096,0.4010989010989011,0.22380740583067946,0.4010989010989011,-0.1393608436473436,0.3021978021978022
2016-07-21,0.2628005821704836,0.14285714285714285,0.2634909676646604,0.14285714285714285,0.19494937207805949,0.11538461538461539
2016-07-22,0.23862056708913434,-0.05054945054945055,0.2387244333423606,-0.05054945054945055,0.09922462729133373,-0.1164835164835165
2016-07-25,0.4087108559124536,0.389010989010989,0.4096976310021772,0.389010989010989,0.5563845162544765,0.2527472527472528
2016-07-26,0.5311858686965849,0.34965034965034975,0.5312318301368776,0.34965034965034975,0.5702467752133896,0.2657342657342658
2016-07-27,0.06669166646471796,0.14285714285714285,0.06653532907150982,0.14285714285714285,0.14943234802198926,0.21318681318681318
2016-07-28,-0.17312123966289159,0.0857142857142857,-0.173928619552709,0.0857142857142857,-0.4181609194534219,-0.5
2016-07-29,0.4626412193657565,0.3362637362637363,0.46214380272725675,0.3362637362637363,-0.006516459577508038,0.02417582417582418
2016-08-01,0.33698180317874327,0.4505494505494505,0.33764352885705445,0.4505494505494505,0.6877922161526864,0.5824175824175823
2016-08-02,0.09863700995631847,0.23636363636363633,0.09878948110746437,0.23636363636363633,0.139906698912453,0.17575757575757575
2016-08-03,-0.7019999565530082,-0.523809523809524,-0.7024433298396772,-0.523809523809524,-0.595813666222236,-0.6904761904761906
2016-08-04,0.6726982821498578,0.8454545454545455,0.6734501113282335,0.8454545454545455,0.2862430058335994,0.18181818181818182
2016-08-05,-0.13210000178167502,-0.04895104895104895,-0.13153829311411136,-0.04895104895104895,0.2270015941676238,0.16783216783216784
2016-08-08,0.3359939832173813,0.4911764705882353,0.33626938370539944,0.4911764705882353,0.5657446412852087,0.6176470588235293
2016-08-09,-0.3172022519903224,-0.3454545454545455,-0.31733271623920667,-0.3454545454545455,0.21388996414377262,0.2545454545454546
2016-08-10,-0.37408242992061724,-0.07272727272727274,-0.3743789410683592,-0.07272727272727274,-0.14813080613427007,-0.19090909090909092
2016-08-11,-0.14706845101567978,-0.3186813186813187,-0.14751818653142135,-0.3186813186813187,-0.2524399557291286,-0.1252747252747253
2016-08-12,0.47311782828460636,0.5494505494505494,0.47337280038665536,0.5494505494505494,0.17395368412181028,0.1868131868131868
2016-08-15,-0.09717246898718536,-0.04411764705882353,-0.09659505438155368,-0.04411764705882353,0.17491254079956922,0.03921568627450981
2016-08-16,-0.1909114963192518,-0.2582417582417582,-0.1901825609945035,-0.2582417582417582,0.1260096811328389,0.06593406593406594
2016-08-17,0.23677851808726535,0.2912087912087912,0.23750806349421624,0.2912087912087912,0.5472293984650314,0.40659340659340654
2016-08-18,-0.009553513161089764,-0.16783216783216784,-0.009125319873823187,-0.16783216783216784,0.29438183814633373,0.15384615384615385
2016-08-19,0.3631916833217963,0.01978021978021978,0.3635713347062791,0.01978021978021978,0.38668976442150443,0.3538461538461538
2016-08-22,-0.49378421044110943,-0.1398601398601399,-0.49396356214164416,-0.1398601398601399,-0.5145296648981077,-0.4755244755244756
2016-08-23,-0.10579887768634988,-0.18181818181818182,-0.10605838335179336,-0.18181818181818182,0.16745096754651134,0.17272727272727276
2016-08-24,0.4008531646032466,0.20979020979020982,0.40119948349626905,0.20979020979020982,0.4153190328182823,0.2867132867132868
2016-08-25,0.3928034577018479,0.03296703296703297,0.39300221680709735,0.03296703296703297,0.3971515352717459,0.04395604395604395
2016-08-26,-0.06338182521596647,-0.19047619047619052,-0.06452902955051089,-0.19047619047619052,-0.6148498512583895,-0.38095238095238104
2016-08-29,0.11044643948007458,-0.07692307692307691,0.10984552850334416,-0.07692307692307691,-0.22741518035644623,-0.5274725274725275
2016-08-30,-0.21375041306877043,-0.24835164835164836,-0.21354104932682785,-0.24835164835164836,-0.14440425069599477,-0.054945054945054944
2016-08-31,-0.565375240544662,-0.20979020979020982,-0.5658617975955121,-0.20979020979020982,-0.49061570383811987,-0.18181818181818185
2016-09-01,-0.43871893511666166,-0.23928571428571427,-0.4386412920029142,-0.23928571428571427,-0.19522334714342637,-0.3107142857142856
2016-09-02,-0.05642548151134391,-0.021978021978021976,-0.056474557834193376,-0.021978021978021976,-0.13967384229088395,0.016483516483516484
2016-09-06,-0.23700464790567352,-0.014285714285714282,-0.23706074893009663,-0.014285714285714282,0.012412084030181047,0.15357142857142855
2016-09-07,0.2902822410767116,0.2967032967032967,0.29024822691227553,0.2967032967032967,0.2274953305516722,0.2879120879120879
2016-09-08,-0.1954469896523118,-0.18627450980392157,-0.19553639046958554,-0.18627450980392157,-0.4137177541298017,-0.502450980392157
2016-09-09,-0.489120555110831,-0.43356643356643365,-0.48941029763810506,-0.43356643356643365,-0.6487714291876348,-0.6013986013986015
2016-09-12,-0.07793990605784502,-0.013986013986013986,-0.07793943971064449,-0.013986013986013986,0.10536129755570628,0.15384615384615385
2016-09-13,-0.141975189244643,-0.03214285714285714,-0.14210901907431148,-0.03214285714285714,0.011319695623244318,0.09285714285714285
2016-09-14,-0.13108605641853976,-0.16483516483516483,-0.1314149690173778,-0.16483516483516483,0.46586427240643197,0.532967032967033
2016-09-15,0.2818548071882631,-0.3178571428571428,0.28181260787694823,-0.3178571428571428,0.2689585279020153,0.06785714285714285
2016-09-16,0.19794243943922563,0.24045407636738902,0.1980933630324355,0.24045407636738902,0.03132639073303785,0.04231166150670795
2016-09-19,0.010328986995693097,0.06071428571428571,0.010316952750282231,0.06071428571428571,-0.3233940911812259,-0.3428571428571428
2016-09-20,0.12972698400751834,0.36428571428571427,0.12966664934587047,0.36428571428571427,0.22621914759864548,0.2607142857142857
2016-09-21,-0.36406101617757536,-0.5285714285714286,-0.36445283185281263,-0.5285714285714286,-0.711250633237543,-0.48571428571428565
2016-09-22,-0.4165627878178748,-0.3406593406593406,-0.41646524557345105,-0.3406593406593406,0.4627255752242819,0.2527472527472528
2016-09-23,-0.007951806579187167,0.11188811188811189,-0.008078734545744485,0.11188811188811189,-0.208577907775819,-0.02097902097902098
2016-09-26,0.12679584503179425,0.19705882352941176,0.12683813550828354,0.19705882352941176,0.256704758860561,0.24705882352941175
2016-09-27,0.2974433800640575,0.39780219780219783,0.2973968851251317,0.39780219780219783,-0.2505774418397429,0.002197802197802198
2016-09-28,0.018564359187509736,-0.031578947368421054,0.018418290241268658,-0.031578947368421054,0.1811927555148611,0.07368421052631578
2016-09-29,-0.26588174749467736,0.01715686274509804,-0.2657291289548036,0.01715686274509804,-0.07845861945862136,0.07598039215686275
2016-09-30,0.3779226458099161,0.7272727272727273,0.3781167914842866,0.7272727272727273,0.023496086546837106,0.10000000000000002
2016-10-03,-0.2760911073354504,-0.1936274509803922,-0.27604755771824513,-0.1936274509803922,-0.052303729630750126,-0.11764705882352941
2016-10-04,-0.4638338358657845,-0.28792569659442724,-0.4640221942418309,-0.28792569659442724,-0.28252773803246745,-0.15376676986584106
2016-10-05,0.33516798522725605,0.29473684210526313,0.33518922881550167,0.29473684210526313,0.20070923125081785,0.07669172932330826
2016-10-06,0.30784966318119833,0.24509803921568632,0.307800166125588,0.24509803921568632,0.3425439575855419,0.19975718730064743
2016-10-07,0.21421862896897137,0.18181818181818185,0.21415946503493746,0.18181818181818185,0.4880664155322258,0.31228262409101426
2016-10-10,-0.0711081275801211,-0.14285714285714282,-0.07134030602131555,-0.14285714285714282,-0.49975785969331216,-0.4535714285714285
2016-10-11,-0.396671538641939,-0.3058823529411765,-0.39675512749726566,-0.3058823529411765,-0.5595368396941209,-0.32647058823529407
2016-10-12,0.2325052951267487,0.23956043956043957,0.2325853445147564,0.23956043956043957,-0.03541887594662669,0.07692307692307693
2016-10-13,-0.07729569156521932,0.17032967032967034,-0.07733688546158812,0.17032967032967034,0.24679089691180522,0.18131868131868134
2016-10-14,0.23602160858800275,0.26373626373626374,0.23604344016736867,0.26373626373626374,,
2016-10-17,0.11057961299949878,-0.17853457172342618,0.11070849257812539,-0.17853457172342618,,
2016-10-18,-0.1705781241673861,-0.2524509803921569,-0.17047059901344122,-0.2524509803921569,,
2016-10-19,-0.4155234474597294,-0.23928571428571427,-0.4157071376454793,-0.23928571428571427,0.021006336422621293,0.25
2016-10-20,0.23567617553450046,0.13736263736263735,0.235798680555125,0.13736263736263735,0.08675610744051085,0.09890109890109891
2016-10-21,-0.01681152918087332,0.02417582417582418,-0.016669985023376015,0.02417582417582418,-0.5890465440202209,-0.432967032967033
2016-10-24,0.09869679761061255,0.16202270381836945,0.09861570082374493,0.16202270381836945,-0.4076800183558674,-0.09597523219814243
2016-10-25,-0.0447851079175033,-0.06043956043956044,-0.04492344314933978,-0.06043956043956044,0.3078382528926882,0.34615384615384615
2016-10-26,-0.013712897766699208,0.10303030303030303,-0.01362960379794707,0.10303030303030303,,
2016-10-27,0.16320473002878166,0.15384615384615383,0.1631968782128626,0.15384615384615383,-0.3324428140078467,-0.22527472527472525
2016-10-28,-0.6736669600400005,-0.6029411764705883,-0.6738824922333028,-0.6029411764705883,,
2016-10-31,-0.48670638641412045,-0.5607142857142856,-0.48681001504739935,-0.5607142857142856,,
2016-11-01,-0.12756841875774283,-0.16083916083916086,-0.1275237764771561,-0.16083916083916086,,
2016-11-02,0.018890012474572112,0.0,0.0188819123581459,0.0,,
2016-11-03,0.3517258882630883,0.17857142857142855,0.3517405593031501,0.17857142857142855,,
2016-11-04,-0.1242747792940579,0.045454545454545456,-0.12425404304396825,0.045454545454545456,0.3495404924393226,0.16363636363636366
2016-11-07,-0.28849057233085384,-0.055882352941176466,-0.2884321939475763,-0.055882352941176466,0.0663808897752078,-0.023529411764705882
2016-11-08,-0.6513572103853361,-0.5454545454545455,-0.6510104948512179,-0.5454545454545455,0.1501899613279002,0.2517482517482518
2016-11-09,-0.36477030312222425,-0.43636363636363645,-0.3644207896949312,-0.43636363636363645,0.2170664161662635,0.15454545454545454
2016-11-10,0.22948086275520818,-0.16176470588235295,0.22961240662151905,-0.16176470588235295,0.22474323355949968,-0.12058823529411765
2016-11-11,-0.6903624723534121,-0.2747252747252747,-0.6902364038368699,-0.2747252747252747,-0.03573383619633648,0.2967032967032967
2016-11-14,0.08031547901096857,0.09558823529411767,0.08025645382271557,0.09558823529411767,0.23022180958878927,-0.19117647058823534
2016-11-15,0.515137527707987,0.44117647058823534,0.5151222309540937,0.44117647058823534,-0.13991019081596331,-0.0058823529411764705
2016-11-16,-0.10297139072191787,-0.4153846153846154,-0.10322844143891415,-0.4153846153846154,,
2016-11-17,-0.6709671446640775,-0.5617647058823529,-0.6709522216812536,-0.5617647058823529,,
2016-11-18,-0.48254367741239523,-0.521978021978022,-0.48265735549250904,-0.521978021978022,,
2016-11-21,-0.13352401725667007,-0.03529411764705882,-0.1334773000902319,-0.03529411764705882,,
2016-11-22,-0.28103168403398526,0.3356643356643357,-0.281234351014261,0.3356643356643357,,
2016-11-23,-0.1948367293156026,0.23636363636363636,-0.19497242241048943,0.23636363636363636,,
2016-11-25,0.3959128635468828,0.2380952380952381,0.39578314603692527,0.2380952380952381,,
2016-11-28,-0.08073021723290033,-0.2928571428571428,-0.08072074675764604,-0.2928571428571428,,
2016-11-29,0.3409474252273975,0.14285714285714285,0.3407124177510338,0.14285714285714285,,
2016-11-30,-0.39168306553279497,-0.21428571428571427,-0.3912684317632907,-0.21428571428571427,,
2016-12-01,0.33183523918432406,0.059340659340659345,0.3316011364590875,0.059340659340659345,,
2016-12-02,0.08636381843800876,0.034965034965034975,0.08621157549459192,0.034965034965034975,,
2016-12-05,0.009891265993096013,0.3357843137254902,0.009875490063120088,0.3357843137254902,,
2016-12-06,0.38151296609017443,0.3235294117647059,0.3815926262223779,0.3235294117647059,,
2016-12-07,0.168808707604987,0.3333333333333333,0.1689631690245877,0.3333333333333333,,
2016-12-08,-0.36988249393959793,-0.25357142857142856,-0.3695642351485316,-0.25357142857142856,,
2016-12-09,0.14144086952356547,0.2747252747252747,0.14184444201183283,0.2747252747252747,,
2016-12-12,-0.06000962392915003,-0.19705882352941176,-0.060003339409335846,-0.19705882352941176,-0.14527994035464764,-0.17058823529411765
2016-12-13,-0.0019736096092585207,-0.08214285714285713,-0.0020076774366939647,-0.08214285714285713,0.16895046137721575,0.11071428571428568
2016-12-14,0.08378718585667835,-0.009090909090909092,0.08375320919013578,-0.009090909090909092,,
2016-12-15,0.14560066843223926,0.056372549019607844,0.14563586683770546,0.056372549019607844,,
2016-12-16,-0.2272474104731213,-0.2802197802197803,-0.2271260379421909,-0.2802197802197803,,
2016-12-19,-0.12452701698514822,0.08529411764705883,-0.12457179586783278,0.08529411764705883,,
2016-12-20,-0.35684018092114617,-0.30069930069930073,-0.35680268770027035,-0.30069930069930073,,
2016-12-21,0.40030275380038355,0.23928571428571427,0.4003390881385621,0.23928571428571427,,
2016-12-22,0.10370166752184859,0.22058823529411767,0.1037762583505357,0.22058823529411767,0.4607842455219758,0.5911764705882353
2016-12-23,0.46937757051195783,0.08181818181818183,0.4693779724147665,0.08181818181818183,0.18255623175376737,-0.045454545454545456
2016-12-27,-0.46982206093478746,-0.34642857142857136,-0.4698240865786692,-0.34642857142857136,-0.4908284830993558,-0.5392857142857141
2016-12-28,0.45559151098963807,0.28928571428571426,0.4556237713922854,0.28928571428571426,0.33396469355583974,-0.010714285714285713
2016-12-29,0.07939495802185435,0.14685314685314685,0.07964798460320197,0.14685314685314685,0.11883832721513214,0.43356643356643365
2016-12-30,-0.322096458269871,0.15384615384615385,-0.3219363003496697,0.15384615384615385,-0.21678457818927513,0.07692307692307693
2017-01-03,0.027859664276852852,0.30000000000000004,0.027920033195055455,0.30000000000000004,0.29222031554394107,0.41818181818181827
2017-01-04,0.046049616728124854,0.40350877192982454,0.04609038943119475,0.40350877192982454,0.016074894633868776,0.16408668730650156
2017-01-05,-0.07083196848404592,-0.023529411764705882,-0.07087439004902345,-0.023529411764705882,-0.2102856526911155,-0.27941176470588236
2017-01-06,0.5493109547037823,0.1956043956043956,0.5490914707296238,0.1956043956043956,0.04426484325001709,-0.2351648351648352
2017-01-09,-0.30906779918568417,-0.5294117647058824,-0.30937538867101144,-0.5294117647058824,-0.6123579961830933,-0.7382352941176471
2017-01-10,-0.28670886633800663,-0.055944055944055944,-0.28616995401829787,-0.055944055944055944,0.07822223373100735,0.10489510489510491
2017-01-11,0.2869779196244109,0.08578431372549021,0.2870818372528192,0.08578431372549021,0.48915879868045076,0.27450980392156865
2017-01-12,0.4431723475661026,0.37912087912087916,0.44328973383448894,0.37912087912087916,0.2273853238152235,0.35714285714285715
2017-01-13,-0.16759110620309753,-0.3454545454545455,-0.16756966926591546,-0.3454545454545455,-0.038256072826356506,-0.20909090909090913
2017-01-17,0.16939693759789848,0.5794117647058823,0.16932133630104035,0.5794117647058823,0.022368978928250384,0.2588235294117647
2017-01-18,-0.04697264671247676,-0.2034313725490196,-0.0469479414890426,-0.2034313725490196,-0.3308221434987129,-0.31127450980392163
2017-01-19,-0.1116345346853408,-0.2043956043956044,-0.11164556685833209,-0.2043956043956044,-0.00887991732969649,0.02857142857142857
2017-01-20,0.30214119139282086,-0.4461538461538462,0.30218568251859124,-0.4461538461538462,0.3892126384214744,-0.3098901098901099
2017-01-23,0.31735116714100964,0.5088235294117647,0.3174889899463541,0.5088235294117647,0.6819940419157204,0.6088235294117647
2017-01-24,-0.2687352008010557,-0.4058823529411764,-0.2686780175758926,-0.4058823529411764,-0.20375547468805405,-0.4323529411764706
2017-01-25,0.26999348214369323,-0.32417582417582413,0.2700780989017307,-0.32417582417582413,0.35667984626535165,-0.33516483516483514
2017-01-26,0.4311155084486177,0.6484848484848483,0.4310389654028518,0.6484848484848483,0.13787171748403138,0.1515151515151515
2017-01-27,0.233871898617972,0.0989010989010989,0.23381590098472563,0.0989010989010989,0.1714643945903941,0.12967032967032965
2017-01-30,0.4996332830377317,0.5176470588235293,0.49975410759783856,0.5176470588235293,0.5586590530216187,0.5147058823529412
2017-01-31,-0.4479156547414526,0.11176470588235293,-0.44780887734847735,0.11176470588235293,-0.12286307992839027,0.023529411764705882
2017-02-01,0.10591620174074687,0.26666666666666666,0.10563811208296524,0.26666666666666666,-0.1945490092639809,-0.049999999999999996
2017-02-02,0.09505534974193802,0.06373626373626373,0.09519526800512677,0.06373626373626373,0.11523042346899402,-0.01978021978021978
2017-02-03,-0.42844353199807206,-0.7363636363636363,-0.42829779909109333,-0.7363636363636363,0.48020430381795154,0.30000000000000004
2017-02-06,0.0057592395064635675,-0.06373626373626373,0.006190339201187654,-0.06373626373626373,0.23940349756113705,0.26153846153846155
2017-02-07,-0.1358321765688015,0.04175824175824176,-0.13588730231093746,0.04175824175824176,0.17101105495349497,0.1384615384615385
2017-02-08,-0.1629208712339098,-0.11208791208791209,-0.16262448829754209,-0.11208791208791209,0.13746597731059002,0.1252747252747253
2017-02-09,-0.6653955370007417,-0.5454545454545455,-0.6654296074961163,-0.5454545454545455,-0.6341482819246206,-0.5804195804195805
2017-02-10,-0.6533588357775787,0.045454545454545456,-0.6533768584495497,0.045454545454545456,-0.034222767491075064,0.0
2017-02-13,-0.14789518174788316,-0.013986013986013986,-0.14785646289965867,-0.013986013986013986,-0.2581309599009061,-0.10489510489510491
2017-02-14,-0.48900407214659714,-0.34411764705882353,-0.4889351441683256,-0.34411764705882353,-0.2340830870957284,-0.1176470588235294
2017-02-15,0.168647240490542,0.12967032967032965,0.16861616437377616,0.12967032967032965,0.048135429450919635,0.03736263736263736
2017-02-16,0.46764159375773945,0.4892857142857142,0.46766890805506284,0.4892857142857142,0.6742946232472694,0.5357142857142856
2017-02-17,0.16987721189323834,0.044117647058823525,0.16983469896461498,0.044117647058823525,0.1742741869778798,0.07647058823529412
2017-02-21,-0.2720187957787214,-0.12637362637362637,-0.2718174583900102,-0.12637362637362637,-0.0017233833575595223,-0.1043956043956044
2017-02-22,-0.40879750704547574,-0.49890109890109896,-0.4086777483231715,-0.49890109890109896,-0.4074619973257689,-0.5340659340659341
