date,Q1,Q2,Q3,Q4,long_short,long_only_top,short_only_bottom
2016-03-31,0.008399542802823099,0.01504661813104025,-0.0011789264329643754,0.013207382175598251,0.004807839372775152,0.013207382175598251,-0.008399542802823099
2016-04-01,0.005973299984500367,-0.01809053928031573,0.0027209324734089667,-0.0027981234996648334,-0.008771423484165201,-0.0027981234996648334,-0.005973299984500367
2016-04-04,0.016223378080418325,-0.010345234885785475,-0.004090965217079599,-0.0070298309847819495,-0.023253209065200273,-0.0070298309847819495,-0.016223378080418325
2016-04-05,0.019198937670887425,0.00583274729433355,0.0027148581474793335,0.010688972738285774,-0.00850996493260165,0.010688972738285774,-0.019198937670887425
2016-04-06,-0.014909773647288975,-0.01657563521412257,-0.009827515878486466,0.000620164435845567,0.015529938083134543,0.000620164435845567,0.014909773647288975
2016-04-07,-0.010914396242368367,0.0059882990020384335,0.0072485817597444996,-0.00010351592419166661,0.0108108803181767,-0.00010351592419166661,0.010914396242368367
2016-04-08,0.004323968582510399,0.00025583901457636664,0.0135786291208718,0.0119451278134629,0.0076211592309525,0.0119451278134629,-0.004323968582510399
2016-04-11,0.0047173330542686,0.004875804339270134,0.025719181332041166,0.018584924190796367,0.013867591136527767,0.018584924190796367,-0.0047173330542686
2016-04-12,0.02289896392002535,0.018475089382171152,0.029180593552051964,0.027675652521296525,0.004776688601271176,0.027675652521296525,-0.02289896392002535
2016-04-13,-0.0019300712166881683,-0.0018154410171993998,0.0056161029369982,0.005031688783503233,0.006961760000191402,0.005031688783503233,0.0019300712166881683
2016-04-14,-0.0037154632627085004,0.0004705552335386327,0.015610011724036699,0.00386207502440875,0.00757753828711725,0.00386207502440875,0.0037154632627085004
2016-04-15,-0.00505356488324005,0.010768753821075968,0.0035988713508775002,0.005662556573341166,0.010716121456581216,0.005662556573341166,0.00505356488324005
2016-04-18,-0.028448788392584978,0.0024909907406892506,-0.006518190877603,-0.0015661643511383258,0.026882624041446652,-0.0015661643511383258,0.028448788392584978
2016-04-19,0.026461345409951674,0.011350440596423001,0.00443527875205685,0.003461614087894175,-0.022999731322057498,0.003461614087894175,-0.026461345409951674
2016-04-20,-0.00206324753830005,0.0012684133269064248,-0.0008890830336633249,-0.0085298633617745,-0.006466615823474449,-0.0085298633617745,0.00206324753830005
2016-04-21,-0.042862593758763196,-0.0152904756433494,-0.0202677302435076,0.003449881150537034,0.04631247490930023,0.003449881150537034,0.042862593758763196
2016-04-22,0.004689466770556667,0.0007900778967156997,-0.0052503475485143,-0.010189229928830033,-0.0148786966993867,-0.010189229928830033,-0.004689466770556667
2016-04-25,-0.0029584990105964402,-0.0022775473212935,-0.0032158296047495004,-0.023007842396666926,-0.020049343386070485,-0.023007842396666926,0.0029584990105964402
2016-04-26,-0.014215038022618325,0.001991831977169,-0.0005494241164126669,-0.007169172048670775,0.00704586597394755,-0.007169172048670775,0.014215038022618325
2016-04-27,-0.025997917614607798,-0.009651949916359266,-0.013404189647791767,-0.011886217131854226,0.014111700482753571,-0.011886217131854226,0.025997917614607798
2016-04-28,-0.022469661958982624,-0.00537419101696845,-0.0011375684048849002,0.0275841599585085,0.05005382191749112,0.0275841599585085,0.022469661958982624
2016-04-29,0.06267233161216047,0.012685161826028532,0.016985302294518067,0.005123709668659367,-0.057548621943501105,0.005123709668659367,-0.06267233161216047
2016-05-02,-0.021772937023440842,-0.01773794964151628,-0.010122325690523699,-0.0037393092156453997,0.01803362780779544,-0.0037393092156453997,0.021772937023440842
2016-05-03,-0.0021218500931663798,0.0086265314849545,-0.006445534702200601,-0.015261745730298551,-0.013139895637132172,-0.015261745730298551,0.0021218500931663798
2016-05-04,-0.0111204034556164,0.00650220483187875,-0.021356164695534165,0.00853863284023645,0.01965903629585285,0.00853863284023645,0.0111204034556164
