date,IC,RankIC,IC_cumsum,RankIC_cumsum
2016-05-12,-0.18723138417561838,-0.5181818181818182,3.3350344955125264,2.0983001260865035
2016-05-13,-0.386822211346219,0.07692307692307693,2.948212284166307,2.1752232030095806
2016-05-16,-0.45629717589221236,-0.27941176470588236,2.4919151082740947,1.8958114383036984
2016-05-17,-0.5963627428912713,-0.7176470588235294,1.8955523653828235,1.1781643794801688
2016-05-18,0.41232580229425536,0.044117647058823525,2.307878167677079,1.2222820265389924
2016-05-19,-0.3798046972078622,-0.4535714285714285,1.9280734704692168,0.7687105979675639
2016-05-20,0.04254972837667274,-0.0303030303030303,1.9706231988458895,0.7384075676645336
2016-05-23,0.08648697280854788,0.21428571428571427,2.0571101716544375,0.9526932819502479
2016-05-24,-0.1671996588078995,-0.2642857142857143,1.889910512846538,0.6884075676645336
2016-05-25,-0.19315077224362426,-0.27272727272727276,1.6967597406029138,0.41568029493726083
2016-05-26,0.018556553387607918,0.09090909090909093,1.7153162939905218,0.5065893858463517
2016-05-27,0.3636098424279706,0.5727272727272729,2.0789261364184926,1.0793166585736245
2016-05-31,0.5005044723209116,0.2823529411764706,2.579430608739404,1.361669599750095
2016-06-01,0.06945021557143523,0.09117647058823529,2.6488808243108393,1.4528460703383301
2016-06-02,0.20850686512442843,-0.14344685242518057,2.8573876894352677,1.3093992179131495
2016-06-03,0.025181193739678257,-0.1411764705882353,2.882568883174946,1.1682227473249143
2016-06-06,-0.30234641298656423,-0.044155844155844164,2.580222470188382,1.1240669031690702
2016-06-07,-0.05962377353033534,-0.27472527472527475,2.5205986966580465,0.8493416284437955
2016-06-08,-0.11182072627364319,0.01978021978021978,2.408777970384403,0.8691218482240153
2016-06-09,0.3715331869971924,0.07142857142857142,2.7803111573815955,0.9405504196525867
2016-06-10,0.4963907414381906,0.32967032967032966,3.2767018988197862,1.2702207493229163
2016-06-13,0.13873635672918813,0.2456140350877193,3.4154382555489744,1.5158347844106357
2016-06-14,0.03794732115477326,0.10701754385964912,3.453385576703748,1.6228523282702847
2016-06-15,0.13945272155417973,0.05054945054945055,3.5928382982579277,1.6734017788197353
2016-06-16,-0.48486089979105484,-0.45294117647058824,3.107977398466873,1.220460602349147
2016-06-17,0.07679453166956282,0.09090909090909091,3.1847719301364354,1.311369693258238
2016-06-20,-0.0684106421172242,-0.054945054945054944,3.116361288019211,1.256424638313183
2016-06-21,0.23705212012540564,0.35357142857142854,3.3534134081446165,1.6099960668846114
2016-06-22,0.1678262105142366,0.2797202797202798,3.521239618658853,1.8897163466048912
2016-06-23,0.23030637316967115,0.014705882352941175,3.7515459918285243,1.9044222289578323
2016-06-24,0.6197746198021966,0.6071428571428571,4.371320611630721,2.5115650861006893
2016-06-27,0.4108556908755559,0.5032967032967033,4.782176302506277,3.0148617893973926
2016-06-28,-0.0372628296099159,0.08152734778121776,4.744913472896361,3.0963891371786105
2016-06-29,-0.12368903783664471,-0.2528379772961816,4.621224435059716,2.843551159882429
2016-06-30,-0.33240859807312806,-0.5810113519091847,4.288815836986588,2.262539807973244
2016-07-01,-0.0590114713231098,0.08241758241758242,4.229804365663478,2.3449573903908267
2016-07-05,0.5332760835234455,0.5384615384615385,4.763080449186924,2.8834189288523655
2016-07-06,-0.24978815864393247,-0.5076923076923077,4.513292290542991,2.375726621160058
2016-07-07,0.5349256386081558,-0.12967032967032965,5.048217929151147,2.246056291489728
2016-07-08,0.22043838532037405,-0.06593406593406594,5.268656314471522,2.180122225555662
2016-07-11,0.15469093697272746,0.15588235294117647,5.423347251444249,2.3360045784968384
2016-07-12,0.3275658145034299,0.46703296703296704,5.750913065947679,2.8030375455298056
2016-07-13,-0.5632301795990932,-0.7062937062937064,5.187682886348586,2.0967438392360993
2016-07-14,-0.5108198874165187,-0.18681318681318684,4.676862998932068,1.9099306524229125
2016-07-15,-0.2008711502698023,-0.4450549450549451,4.475991848662265,1.4648757073679675
2016-07-18,0.3691820088083104,0.07368421052631578,4.845173857470575,1.5385599178942833
2016-07-19,-0.3120397806299704,-0.48571428571428565,4.533134076840605,1.0528456321799977
2016-07-20,0.22406538753400096,0.4010989010989011,4.757199464374606,1.4539445332788987
2016-07-21,0.2628005821704836,0.14285714285714285,5.02000004654509,1.5968016761360415
2016-07-22,0.23862056708913434,-0.05054945054945055,5.258620613634224,1.546252225586591
2016-07-25,0.4087108559124536,0.389010989010989,5.667331469546678,1.9352632145975799
2016-07-26,0.5311858686965849,0.34965034965034975,6.198517338243263,2.2849135642479297
2016-07-27,0.06669166646471796,0.14285714285714285,6.26520900470798,2.4277707071050725
2016-07-28,-0.17312123966289159,0.0857142857142857,6.092087765045089,2.5134849928193583
2016-07-29,0.4626412193657565,0.3362637362637363,6.554728984410845,2.8497487290830947
2016-08-01,0.33698180317874327,0.4505494505494505,6.891710787589588,3.300298179632545
2016-08-02,0.09863700995631847,0.23636363636363633,6.9903477975459065,3.5366618159961813
2016-08-03,-0.7019999565530082,-0.523809523809524,6.288347840992898,3.0128522921866576
2016-08-04,0.6726982821498578,0.8454545454545455,6.961046123142756,3.8583068376412033
2016-08-05,-0.13210000178167502,-0.04895104895104895,6.828946121361081,3.8093557886901546
2016-08-08,0.3359939832173813,0.4911764705882353,7.164940104578463,4.3005322592783894
2016-08-09,-0.3172022519903224,-0.3454545454545455,6.84773785258814,3.9550777138238438
2016-08-10,-0.37408242992061724,-0.07272727272727274,6.473655422667523,3.882350441096571
2016-08-11,-0.14706845101567978,-0.3186813186813187,6.326586971651843,3.563669122415252
2016-08-12,0.47311782828460636,0.5494505494505494,6.79970479993645,4.113119671865801
2016-08-15,-0.09717246898718536,-0.04411764705882353,6.702532330949264,4.069002024806978
2016-08-16,-0.1909114963192518,-0.2582417582417582,6.511620834630012,3.81076026656522
2016-08-17,0.23677851808726535,0.2912087912087912,6.748399352717278,4.101969057774011
2016-08-18,-0.009553513161089764,-0.16783216783216784,6.738845839556188,3.934136889941843
2016-08-19,0.3631916833217963,0.01978021978021978,7.102037522877984,3.9539171097220627
2016-08-22,-0.49378421044110943,-0.1398601398601399,6.608253312436874,3.8140569698619227
2016-08-23,-0.10579887768634988,-0.18181818181818182,6.502454434750524,3.632238788043741
2016-08-24,0.4008531646032466,0.20979020979020982,6.90330759935377,3.842028997833951
2016-08-25,0.3928034577018479,0.03296703296703297,7.296111057055618,3.874996030800984
2016-08-26,-0.06338182521596647,-0.19047619047619052,7.232729231839651,3.684519840324793
2016-08-29,0.11044643948007458,-0.07692307692307691,7.343175671319726,3.607596763401716
2016-08-30,-0.21375041306877043,-0.24835164835164836,7.129425258250955,3.3592451150500677
2016-08-31,-0.565375240544662,-0.20979020979020982,6.564050017706293,3.1494549052598577
2016-09-01,-0.43871893511666166,-0.23928571428571427,6.125331082589631,2.9101691909741434
2016-09-02,-0.05642548151134391,-0.021978021978021976,6.068905601078288,2.8881911689961215
2016-09-06,-0.23700464790567352,-0.014285714285714282,5.831900953172614,2.8739054547104073
2016-09-07,0.2902822410767116,0.2967032967032967,6.122183194249326,3.170608751413704
2016-09-08,-0.1954469896523118,-0.18627450980392157,5.926736204597014,2.9843342416097824
2016-09-09,-0.489120555110831,-0.43356643356643365,5.437615649486183,2.5507678080433487
2016-09-12,-0.07793990605784502,-0.013986013986013986,5.359675743428338,2.5367817940573345
2016-09-13,-0.141975189244643,-0.03214285714285714,5.217700554183695,2.5046389369144775
2016-09-14,-0.13108605641853976,-0.16483516483516483,5.086614497765155,2.339803772079313
2016-09-15,0.2818548071882631,-0.3178571428571428,5.368469304953418,2.02194662922217
2016-09-16,0.19794243943922563,0.24045407636738902,5.566411744392644,2.262400705589559
2016-09-19,0.010328986995693097,0.06071428571428571,5.5767407313883375,2.3231149913038447
2016-09-20,0.12972698400751834,0.36428571428571427,5.706467715395855,2.687400705589559
2016-09-21,-0.36406101617757536,-0.5285714285714286,5.34240669921828,2.1588292770181305
2016-09-22,-0.4165627878178748,-0.3406593406593406,4.925843911400405,1.81816993635879
2016-09-23,-0.007951806579187167,0.11188811188811189,4.9178921048212185,1.9300580482469019
2016-09-26,0.12679584503179425,0.19705882352941176,5.044687949853013,2.127116871776314
2016-09-27,0.2974433800640575,0.39780219780219783,5.342131329917071,2.5249190695785115
2016-09-28,0.018564359187509736,-0.031578947368421054,5.36069568910458,2.4933401222100904
2016-09-29,-0.26588174749467736,0.01715686274509804,5.094813941609903,2.5104969849551884
2016-09-30,0.3779226458099161,0.7272727272727273,5.472736587419819,3.237769712227916
2016-10-03,-0.2760911073354504,-0.1936274509803922,5.196645480084369,3.0441422612475235
2016-10-04,-0.4638338358657845,-0.28792569659442724,4.732811644218584,2.756216564653096
2016-10-05,0.33516798522725605,0.29473684210526313,5.067979629445841,3.0509534067583592
2016-10-06,0.30784966318119833,0.24509803921568632,5.375829292627039,3.2960514459740455
2016-10-07,0.21421862896897137,0.18181818181818185,5.59004792159601,3.477869627792227
2016-10-10,-0.0711081275801211,-0.14285714285714282,5.518939794015889,3.3350124849350844
2016-10-11,-0.396671538641939,-0.3058823529411765,5.1222682553739505,3.0291301319939077
2016-10-12,0.2325052951267487,0.23956043956043957,5.354773550500699,3.2686905715543473
2016-10-13,-0.07729569156521932,0.17032967032967034,5.277477858935479,3.4390202418840174
2016-10-14,0.23602160858800275,0.26373626373626374,5.5134994675234825,3.702756505620281
2016-10-17,0.11057961299949878,-0.17853457172342618,5.624079080522981,3.524221933896855
2016-10-18,-0.1705781241673861,-0.2524509803921569,5.453500956355595,3.271770953504698
2016-10-19,-0.4155234474597294,-0.23928571428571427,5.037977508895866,3.0324852392189836
2016-10-20,0.23567617553450046,0.13736263736263735,5.273653684430366,3.169847876581621
2016-10-21,-0.01681152918087332,0.02417582417582418,5.256842155249493,3.194023700757445
2016-10-24,0.09869679761061255,0.16202270381836945,5.355538952860106,3.3560464045758143
2016-10-25,-0.0447851079175033,-0.06043956043956044,5.310753844942602,3.295606844136254
2016-10-26,-0.013712897766699208,0.10303030303030303,5.297040947175903,3.398637147166557
2016-10-27,0.16320473002878166,0.15384615384615383,5.460245677204685,3.552483301012711
2016-10-28,-0.6736669600400005,-0.6029411764705883,4.7865787171646845,2.9495421245421225
2016-10-31,-0.48670638641412045,-0.5607142857142856,4.299872330750564,2.388827838827837
2016-11-01,-0.12756841875774283,-0.16083916083916086,4.172303911992822,2.227988677988676
2016-11-02,0.018890012474572112,0.0,4.191193924467394,2.227988677988676
2016-11-03,0.3517258882630883,0.17857142857142855,4.542919812730482,2.4065601065601046
2016-11-04,-0.1242747792940579,0.045454545454545456,4.418645033436425,2.45201465201465
2016-11-07,-0.28849057233085384,-0.055882352941176466,4.130154461105571,2.3961322990734737
2016-11-08,-0.6513572103853361,-0.5454545454545455,3.4787972507202345,1.8506777536189283
2016-11-09,-0.36477030312222425,-0.43636363636363645,3.1140269475980102,1.4143141172552918
2016-11-10,0.22948086275520818,-0.16176470588235295,3.3435078103532185,1.2525494113729387
2016-11-11,-0.6903624723534121,-0.2747252747252747,2.6531453379998062,0.9778241366476641
2016-11-14,0.08031547901096857,0.09558823529411767,2.7334608170107746,1.0734123719417819
2016-11-15,0.515137527707987,0.44117647058823534,3.2485983447187614,1.5145888425300171
2016-11-16,-0.10297139072191787,-0.4153846153846154,3.1456269539968433,1.0992042271454017
2016-11-17,-0.6709671446640775,-0.5617647058823529,2.474659809332766,0.5374395212630487
2016-11-18,-0.48254367741239523,-0.521978021978022,1.9921161319203708,0.015461499285026714
2016-11-21,-0.13352401725667007,-0.03529411764705882,1.8585921146637008,-0.01983261836203211
2016-11-22,-0.28103168403398526,0.3356643356643357,1.5775604306297155,0.3158317173023036
2016-11-23,-0.1948367293156026,0.23636363636363636,1.382723701314113,0.55219535366594
2016-11-25,0.3959128635468828,0.2380952380952381,1.7786365648609959,0.7902905917611781
2016-11-28,-0.08073021723290033,-0.2928571428571428,1.6979063476280956,0.4974334489040353
2016-11-29,0.3409474252273975,0.14285714285714285,2.038853772855493,0.6402905917611781
2016-11-30,-0.39168306553279497,-0.21428571428571427,1.647170707322698,0.4260048774754638
2016-12-01,0.33183523918432406,0.059340659340659345,1.979005946507022,0.48534553681612314
2016-12-02,0.08636381843800876,0.034965034965034975,2.065369764945031,0.5203105717811581
2016-12-05,0.009891265993096013,0.3357843137254902,2.075261030938127,0.8560948855066484
2016-12-06,0.38151296609017443,0.3235294117647059,2.4567739970283013,1.1796242972713542
2016-12-07,0.168808707604987,0.3333333333333333,2.6255827046332882,1.5129576306046875
2016-12-08,-0.36988249393959793,-0.25357142857142856,2.25570021069369,1.259386202033259
2016-12-09,0.14144086952356547,0.2747252747252747,2.3971410802172555,1.5341114767585335
2016-12-12,-0.06000962392915003,-0.19705882352941176,2.3371314562881054,1.3370526532291218
2016-12-13,-0.0019736096092585207,-0.08214285714285713,2.3351578466788467,1.2549097960862647
2016-12-14,0.08378718585667835,-0.009090909090909092,2.4189450325355253,1.2458188869953557
2016-12-15,0.14560066843223926,0.056372549019607844,2.5645457009677646,1.3021914360149636
2016-12-16,-0.2272474104731213,-0.2802197802197803,2.337298290494643,1.0219716557951832
2016-12-19,-0.12452701698514822,0.08529411764705883,2.212771273509495,1.107265773442242
2016-12-20,-0.35684018092114617,-0.30069930069930073,1.855931092588349,0.8065664727429412
2016-12-21,0.40030275380038355,0.23928571428571427,2.2562338463887324,1.0458521870286555
2016-12-22,0.10370166752184859,0.22058823529411767,2.359935513910581,1.2664404223227732
2016-12-23,0.46937757051195783,0.08181818181818183,2.8293130844225387,1.348258604140955
2016-12-27,-0.46982206093478746,-0.34642857142857136,2.359491023487751,1.0018300327123837
2016-12-28,0.45559151098963807,0.28928571428571426,2.8150825344773893,1.291115746998098
2016-12-29,0.07939495802185435,0.14685314685314685,2.894477492499244,1.437968893851245
2016-12-30,-0.322096458269871,0.15384615384615385,2.5723810342293727,1.591815047697399
2017-01-03,0.027859664276852852,0.30000000000000004,2.6002406985062256,1.891815047697399
2017-01-04,0.046049616728124854,0.40350877192982454,2.6462903152343507,2.2953238196272236
2017-01-05,-0.07083196848404592,-0.023529411764705882,2.5754583467503047,2.271794407862518
2017-01-06,0.5493109547037823,0.1956043956043956,3.124769301454087,2.4673988034669136
2017-01-09,-0.30906779918568417,-0.5294117647058824,2.815701502268403,1.9379870387610314
2017-01-10,-0.28670886633800663,-0.055944055944055944,2.5289926359303965,1.8820429828169754
2017-01-11,0.2869779196244109,0.08578431372549021,2.8159705555548076,1.9678272965424655
2017-01-12,0.4431723475661026,0.37912087912087916,3.2591429031209103,2.3469481756633446
2017-01-13,-0.16759110620309753,-0.3454545454545455,3.0915517969178126,2.001493630208799
2017-01-17,0.16939693759789848,0.5794117647058823,3.260948734515711,2.580905394914681
2017-01-18,-0.04697264671247676,-0.2034313725490196,3.213976087803234,2.377474022365661
2017-01-19,-0.1116345346853408,-0.2043956043956044,3.1023415531178933,2.1730784179700566
2017-01-20,0.30214119139282086,-0.4461538461538462,3.404482744510714,1.7269245718162105
2017-01-23,0.31735116714100964,0.5088235294117647,3.721833911651724,2.2357481012279754
2017-01-24,-0.2687352008010557,-0.4058823529411764,3.4530987108506683,1.829865748286799
2017-01-25,0.26999348214369323,-0.32417582417582413,3.7230921929943617,1.505689924110975
2017-01-26,0.4311155084486177,0.6484848484848483,4.15420770144298,2.154174772595823
2017-01-27,0.233871898617972,0.0989010989010989,4.388079600060951,2.253075871496922
2017-01-30,0.4996332830377317,0.5176470588235293,4.887712883098683,2.7707229303204515
2017-01-31,-0.4479156547414526,0.11176470588235293,4.4397972283572305,2.8824876362028045
2017-02-01,0.10591620174074687,0.26666666666666666,4.545713430097977,3.149154302869471
2017-02-02,0.09505534974193802,0.06373626373626373,4.640768779839915,3.2128905666057346
2017-02-03,-0.42844353199807206,-0.7363636363636363,4.212325247841843,2.4765269302420982
2017-02-06,0.0057592395064635675,-0.06373626373626373,4.218084487348307,2.4127906665058347
2017-02-07,-0.1358321765688015,0.04175824175824176,4.082252310779506,2.4545489082640763
2017-02-08,-0.1629208712339098,-0.11208791208791209,3.919331439545596,2.342460996176164
2017-02-09,-0.6653955370007417,-0.5454545454545455,3.253935902544854,1.7970064507216188
2017-02-10,-0.6533588357775787,0.045454545454545456,2.6005770667672756,1.8424609961761642
2017-02-13,-0.14789518174788316,-0.013986013986013986,2.4526818850193925,1.8284749821901503
2017-02-14,-0.48900407214659714,-0.34411764705882353,1.9636778128727954,1.4843573351313268
2017-02-15,0.168647240490542,0.12967032967032965,2.1323250533633376,1.6140276648016565
2017-02-16,0.46764159375773945,0.4892857142857142,2.599966647121077,2.103313379087371
2017-02-17,0.16987721189323834,0.044117647058823525,2.7698438590143155,2.147431026146194
2017-02-21,-0.2720187957787214,-0.12637362637362637,2.4978250632355943,2.021057399772568
2017-02-22,-0.40879750704547574,-0.49890109890109896,2.0890275561901186,1.522156300871469
2017-02-23,0.19239797133865316,0.3230769230769231,2.281425527528772,1.845233223948392
2017-02-24,-0.08241258585689727,0.2967032967032967,2.1990129416718744,2.1419365206516887
2017-02-27,0.02509139135496972,0.02058823529411765,2.224104333026844,2.1625247559458063
2017-02-28,0.21993211874406446,-0.11071428571428568,2.4440364517709083,2.0518104702315205
2017-03-01,0.009440988610419523,0.24019607843137256,2.4534774403813278,2.292006548662893
2017-03-02,0.21439334980907096,-0.0857142857142857,2.6678707901903986,2.2062922629486073
2017-03-03,0.35655379716836677,0.410989010989011,3.0244245873587654,2.617281273937618
2017-03-06,-0.09498327225630451,-0.1928571428571428,2.9294413151024608,2.4244241310804755
2017-03-07,-0.11026708920988881,-0.24019607843137256,2.819174225892572,2.184228052649103
2017-03-08,-0.22029418983802515,-0.15934065934065936,2.5988800360545468,2.0248873933084437
2017-03-09,0.15975808317393267,0.2582417582417582,2.7586381192284795,2.283129151550202
2017-03-10,0.7998445011428851,0.575,3.5584826203713646,2.8581291515502016
2017-03-13,0.28193368155653914,0.16923076923076924,3.840416301927904,3.0273599207809707
2017-03-14,-0.15069616017592058,-0.08928571428571427,3.6897201417519834,2.9380742064952563
2017-03-15,0.3011015260757489,0.2967032967032967,3.990821667827732,3.234777503198553
2017-03-16,0.1507308811294057,0.07058823529411765,4.141552548957138,3.3053657384926707
2017-03-17,0.311694420704348,0.4090909090909091,4.453246969661486,3.71445664758358
2017-03-20,0.16365591917409245,0.12967032967032965,4.616902888835579,3.8441269772539095
2017-03-21,0.24087263349548768,0.2517482517482518,4.857775522331067,4.095875229002162
2017-03-22,0.5241010146089875,0.2879120879120879,5.381876536940054,4.383787316914249
2017-03-23,0.45372669357981293,0.20329670329670327,5.835603230519867,4.587084020210953
2017-03-24,0.3689177699313529,0.5340659340659341,6.20452100045122,5.121149954276887
2017-03-27,0.13503558648423036,-0.11785714285714284,6.33955658693545,5.003292811419744
2017-03-28,-0.33173101153714746,-0.4909090909090909,6.007825575398303,4.512383720510653
2017-03-29,-0.2177487088831698,-0.24545454545454545,5.7900768665151325,4.266929175056108
2017-03-30,-0.3495163673964688,-0.4705882352941176,5.440560499118663,3.79634093976199
2017-03-31,-0.3277870595000826,-0.2058823529411765,5.11277343961858,3.590458586820813
2017-04-03,-0.0888973669958982,-0.3428571428571428,5.0238760726226825,3.2476014439636702
2017-04-04,0.14616866004886808,-0.05357142857142857,5.170044732671551,3.194030015392242
2017-04-05,-0.24932555981750484,-0.2027972027972028,4.920719172854046,2.991232812595039
2017-04-06,-0.37144186225161613,-0.10489510489510491,4.54927731060243,2.886337707699934
2017-04-07,-0.5982636013054979,-0.4681318681318682,3.951013709296932,2.4182058395680657
2017-04-10,-0.06802047182899555,-0.32967032967032966,3.8829932374679363,2.088535509897736
2017-04-11,0.16207932197940175,0.19230769230769232,4.0450725594473385,2.2808432022054284
2017-04-12,-0.28321661009154414,0.07692307692307691,3.761855949355794,2.3577662791285054
2017-04-13,0.33116704843872824,0.3054945054945055,4.093022997794522,2.663260784623011
2017-04-17,0.5182778653216912,0.3911764705882353,4.611300863116213,3.0544372552112464
2017-04-18,-0.5551211921448556,-0.2835164835164835,4.056179670971358,2.770920771694763
2017-04-19,0.19941021265105904,0.3186813186813187,4.255589883622417,3.089602090376082
2017-04-20,0.4161014049560844,0.39642857142857135,4.671691288578501,3.4860306618046533
2017-04-21,0.1430667249908756,0.18181818181818185,4.814758013569376,3.667848843622835
2017-04-24,0.06392250261415768,0.18235294117647058,4.878680516183534,3.8502017847993053
2017-04-25,-0.11189443156133475,0.14685314685314685,4.7667860846222,3.997054931652452
2017-04-26,0.410274602527797,0.3054945054945055,5.1770606871499965,4.302549437146958
2017-04-27,0.31641304739631765,0.457142857142857,5.493473734546314,4.759692294289815
2017-04-28,0.13788621754985328,0.17482517482517487,5.631359952096168,4.93451746911499
2017-05-01,-0.28036312690688314,-0.18382352941176472,5.350996825189284,4.7506939397032255
2017-05-02,-0.07122918163421589,-0.07272727272727274,5.2797676435550684,4.677966666975953
2017-05-03,-0.7469202019703309,-0.23928571428571427,4.532847441584737,4.438680952690239
2017-05-04,0.09650347658668895,-0.01818181818181818,4.629350918171426,4.420499134508421
2017-05-05,-0.22656371441083972,-0.43333333333333335,4.402787203760586,3.9871658011750872
2017-05-08,0.7407812403802796,0.6978021978021978,5.143568444140866,4.684967998977285
2017-05-09,0.27098789627496767,-0.04175824175824176,5.4145563404158334,4.643209757219044
2017-05-10,-0.02263988582771312,-0.20000000000000004,5.39191645458812,4.443209757219043
2017-05-11,0.34525685468492207,0.2517482517482518,5.737173309273042,4.694958008967295
2017-05-12,-0.5373591077727874,-0.2823529411764706,5.199814201500255,4.412605067790825
2017-05-15,-0.7484170656541692,-0.6147058823529412,4.4513971358460855,3.7978991854378834
2017-05-16,0.7140087537603422,0.5454545454545455,5.165405889606427,4.343353730892429
2017-05-17,0.0011433217280521497,0.16764705882352943,5.1665492113344795,4.5110007897159585
2017-05-18,0.07647801886643463,0.032352941176470584,5.243027230200914,4.543353730892429
2017-05-19,0.36289556556312524,-0.21678321678321683,5.605922795764039,4.326570514109212
2017-05-22,0.04142024622735309,0.221978021978022,5.647343041991392,4.548548536087234
2017-05-23,0.5493338610119407,0.43030303030303024,6.196676903003333,4.978851566390265
2017-05-24,0.4223753520108907,0.3666666666666667,6.619052255014223,5.345518233056932
2017-05-25,0.1846664114270871,0.14685314685314685,6.80371866644131,5.492371379910079
2017-05-26,0.7083497203106555,0.8131868131868131,7.512068386751966,6.305558193096892
2017-05-30,0.33990530852555967,0.3758241758241759,7.851973695277525,6.681382368921068
2017-05-31,-0.18984724603900938,-0.10629514963880288,7.662126449238516,6.575087219282265
2017-06-01,0.5594257173078832,0.017857142857142853,8.221552166546399,6.592944362139408
2017-06-02,0.09592435945294354,-0.015384615384615385,8.317476525999343,6.577559746754793
2017-06-05,-0.04247184782281006,0.03823529411764706,8.275004678176533,6.61579504087244
2017-06-06,0.23822824492636036,-0.1515151515151515,8.513232923102892,6.464279889357289
2017-06-07,-0.11570323060246897,-0.03736263736263736,8.397529692500424,6.426917251994651
2017-06-08,-0.22942036315361358,-0.30769230769230765,8.16810932934681,6.119224944302344
2017-06-09,-0.5439893582667235,-0.46842105263157896,7.624119971080087,5.650803891670765
2017-06-12,0.04455232430829917,0.2573529411764706,7.668672295388386,5.908156832847236
2017-06-13,-0.30374218462695507,-0.3970588235294118,7.3649301107614304,5.5110980093178235
2017-06-14,-0.24371658838460536,-0.11455108359133126,7.121213522376825,5.396546925726492
2017-06-15,-0.001209504764295677,-0.06593406593406594,7.12000401761253,5.330612859792426
2017-06-16,-0.0827836025410941,0.125,7.0372204150714355,5.455612859792426
2017-06-19,-0.1879437416701756,-0.07218045112781954,6.84927667340126,5.383432408664606
2017-06-20,0.5655688060042803,0.7029411764705883,7.41484547940554,6.0863735851351946
2017-06-21,-0.024188689291383292,-0.1991744066047472,7.390656790114156,5.887199178530447
2017-06-22,-0.4382523255077957,-0.28186274509803927,6.95240446460636,5.605336433432408
2017-06-23,0.4047310802281626,0.12280701754385966,7.357135544834523,5.728143450976267
2017-06-26,-0.05493438305423126,-0.13684210526315788,7.3022011617802915,5.591301345713109
2017-06-27,0.3004944665140208,0.2714285714285714,7.602695628294312,5.862729917141681
2017-06-28,-0.5626946381703359,-0.7034313725490197,7.040000990123977,5.159298544592661
2017-06-29,-0.7138886302589739,-0.7362637362637362,6.326112359865003,4.423034808328925
2017-06-30,-0.21656519328576887,-0.33636363636363636,6.109547166579234,4.086671171965289
2017-07-03,0.019681735142376564,0.25357142857142856,6.129228901721611,4.340242600536717
2017-07-05,-0.4554159005264578,-0.2967032967032967,5.673813001195152,4.043539303833421
2017-07-06,0.38429193416820356,0.5647058823529412,6.058104935363356,4.608245186186362
2017-07-07,-0.09093475723165813,0.2087912087912088,5.967170178131697,4.8170363949775705
2017-07-10,0.7013393949402659,0.6077922077922078,6.6685095730719635,5.424828602769779
2017-07-11,-0.22135880689406182,-0.09999999999999999,6.447150766177901,5.324828602769779
2017-07-12,-0.32421143302532757,-0.2571428571428571,6.122939333152574,5.067685745626922
2017-07-13,0.32212831863530905,0.4646616541353384,6.445067651787883,5.53234739976226
2017-07-14,-0.061610019119424375,0.027472527472527472,6.383457632668459,5.559819927234788
