date,OLS,Ridge,Lasso
2016-07-11,0.003345401219041925,0.003345401219041925,0.0096855207480549
2016-07-12,0.015490001721981242,0.015490001721981242,0.013327470076754099
2016-07-13,-0.013132295430552866,-0.013132295430552866,-0.0117358921480325
2016-07-14,-0.006481067394105351,-0.006481067394105351,-0.0050641615472247
2016-07-15,-0.011949696809443215,-0.011949696809443215,-0.006734168762475467
2016-07-18,0.02537661632795104,0.02537661632795104,0.026587384014073796
2016-07-19,-0.0264234261668186,-0.0264234261668186,-0.004868988720616828
2016-07-20,0.01664525726767738,0.01664525726767738,0.0031706629672720544
2016-07-21,0.006629049492342241,0.006629049492342241,-0.0011386766815868663
2016-07-22,0.0029140132897295997,0.0029140132897295997,-0.005884657204626175
2016-07-25,0.021953838046918927,0.021953838046918927,0.019777968214060526
2016-07-26,0.04255815788893316,0.04255815788893316,0.020074312849089768
2016-07-27,-0.0035209644967689243,-0.0035209644967689243,0.005804508638791175
2016-07-28,0.006423872448379201,0.006423872448379201,-0.020825545296999825
2016-07-29,0.0204854603113169,0.0204854603113169,0.0050785612880292
2016-08-01,0.015174391006516491,0.015174391006516491,0.028552525429452982
2016-08-02,0.003959762125646233,0.003959762125646233,0.0096194694344632
2016-08-03,-0.012691587621225651,-0.012691587621225651,-0.015885706153962703
2016-08-04,0.012648519331715333,0.012648519331715333,0.007554606281719333
2016-08-05,0.0043245043788086,0.0043245043788086,0.010272092844411999
2016-08-08,0.0047353410697099,0.0047353410697099,0.008464401329409225
2016-08-09,-0.0056606839722765,-0.0056606839722765,0.004033693672693167
2016-08-10,-0.007253687859021434,-0.007253687859021434,-0.006134019353857701
2016-08-11,-0.0009491231720220993,-0.0009491231720220993,-0.016034749978803525
2016-08-12,0.013035389238827421,0.013035389238827421,0.006363529264024998
2016-08-15,0.0019689376497063864,0.0019689376497063864,0.011608073918580184
2016-08-16,-0.000964852574490342,-0.000964852574490342,0.001614039728223267
2016-08-17,0.008679695185880291,0.008679695185880291,0.008324040704056191
2016-08-18,0.001979329783120644,0.001979329783120644,0.0077540378907363225
2016-08-19,0.010735414077807075,0.010735414077807075,0.0035651465250511
2016-08-22,-0.019927341431456934,-0.019927341431456934,-0.025820600071880737
2016-08-23,-0.0037088062904179334,-0.0037088062904179334,0.0014231007118182004
2016-08-24,0.004480194755521234,0.004480194755521234,0.0073611253271386335
2016-08-25,0.008027213839631484,0.008027213839631484,0.0164347427575778
2016-08-26,0.00564476978210515,0.00564476978210515,-0.0141164256167024
2016-08-29,0.007659382260595466,0.007659382260595466,-0.006613018655950001
2016-08-30,-0.006328885490460675,-0.006328885490460675,-0.0003027763175005504
2016-08-31,-0.027390313669451466,-0.027390313669451466,-0.0288706831029139
2016-09-01,-0.010701711551608699,-0.010701711551608699,-0.0064194627596298
2016-09-02,0.005876418537509772,0.005876418537509772,-0.0019553656514589082
2016-09-06,-0.0022568015950483597,-0.0022568015950483597,0.004257134294288266
2016-09-07,0.010851302414948227,0.010851302414948227,0.010851302414948227
2016-09-08,-0.008638597205427506,-0.008638597205427506,-0.012399218205876233
2016-09-09,-0.008843322366961599,-0.008843322366961599,-0.009601916250611436
2016-09-12,0.006746202537566732,0.006746202537566732,0.007061122518772032
2016-09-13,-0.006753479922355675,-0.006753479922355675,0.0023241158459632754
2016-09-14,0.0029081507429284253,0.0029081507429284253,0.010320415796990359
2016-09-15,-0.0005016557701969498,-0.0005016557701969498,0.011998588705911577
2016-09-16,0.0019259377047505595,0.0019259377047505595,0.00184784809024674
2016-09-19,0.0017844765799653437,0.0017844765799653437,-0.004459026044249682
2016-09-20,0.012607330635397224,0.012607330635397224,0.009562358391187773
2016-09-21,-0.013082068197257825,-0.013082068197257825,-0.0158969484000424
2016-09-22,-0.010831104967649476,-0.010831104967649476,0.007219627597718575
2016-09-23,0.0014394122470363993,0.0014394122470363993,-0.003629929324015303
2016-09-26,0.001790392171694924,0.001790392171694924,0.013344673415848274
2016-09-27,0.010436272855077349,0.010436272855077349,-0.00660858948257525
2016-09-28,0.0013566211655099414,0.0013566211655099414,0.0029394213786150397
2016-09-29,-0.0019128793876200846,-0.0019128793876200846,0.0001450650447215162
2016-09-30,0.02052290298958787,0.02052290298958787,-0.0031195624337715345
2016-10-03,-0.0027268737442464152,-0.0027268737442464152,-0.00237363601991647
2016-10-04,-0.016912708893439456,-0.016912708893439456,-0.009959612081116016
2016-10-05,0.01436822508296532,0.01436822508296532,0.004092558038479259
2016-10-06,0.0069427847051097506,0.0069427847051097506,0.005810551102007374
2016-10-07,0.0092869355451632,0.0092869355451632,0.0151620498457136
2016-10-10,-0.012596901456008952,-0.012596901456008952,-0.017772151185830025
2016-10-11,-0.00721930526110005,-0.00721930526110005,-0.008090198792681524
2016-10-12,0.002644256861179925,0.002644256861179925,-0.0020119624589308004
2016-10-13,-0.007003335718106273,-0.007003335718106273,-0.0008470382980697334
2016-10-14,0.006185407807496442,0.006185407807496442,
2016-10-17,0.019957775300143338,0.019957775300143338,
2016-10-18,-0.003551396693645065,-0.003551396693645065,
2016-10-19,-0.013943086457624624,-0.013943086457624624,-0.0017167087397907
2016-10-20,0.0030334153079304253,0.0030334153079304253,-0.009222084928893141
2016-10-21,0.0026731843964547496,0.0026731843964547496,-0.009388891852544325
2016-10-24,0.004079201377583779,0.004079201377583779,-0.00789289669013066
2016-10-25,-0.011723373457845715,-0.011723373457845715,0.0028856268102470245
2016-10-26,-0.008964093064199801,-0.008964093064199801,
2016-10-27,-0.007254645252064228,-0.007254645252064228,-0.019027841217278765
2016-10-28,-0.01851030273837011,-0.01851030273837011,
2016-10-31,-0.015598462884106651,-0.015598462884106651,
2016-11-01,-0.006209909568521167,-0.006209909568521167,
2016-11-02,0.006987552080013592,0.006987552080013592,
2016-11-03,0.035778238865784295,0.035778238865784295,
2016-11-04,0.0022098318567347376,0.0022098318567347376,0.01276587739547557
2016-11-07,-0.016525176926801225,-0.016525176926801225,-0.0009483547087588747
2016-11-08,-0.06313225818848467,-0.06313225818848467,0.014985478475918936
2016-11-09,-0.022092865911081207,-0.022092865911081207,0.0241334828839678
2016-11-10,0.06104383461941518,0.06104383461941518,0.07421663583959708
2016-11-11,-0.030413967529528706,-0.030413967529528706,0.002948294534896985
2016-11-14,0.0027288464686719208,0.0027288464686719208,0.01506480362056603
2016-11-15,0.01469600377460035,0.01469600377460035,0.004414111245349276
2016-11-16,-0.004742874645183076,-0.004742874645183076,
2016-11-17,-0.022055074733413876,-0.022055074733413876,
2016-11-18,-0.009067137539340882,-0.009067137539340882,
2016-11-21,-0.0027895124317569246,-0.0027895124317569246,
2016-11-22,-0.022201643809703367,-0.022201643809703367,
2016-11-23,0.000841857838876033,0.000841857838876033,
2016-11-25,0.0118131172890239,0.0118131172890239,
2016-11-28,-0.0156826723610463,-0.0156826723610463,
2016-11-29,0.01735972397044085,0.01735972397044085,
2016-11-30,-0.020579384894667777,-0.020579384894667777,
2016-12-01,0.012412611109475228,0.012412611109475228,
2016-12-02,0.002176105786415399,0.002176105786415399,
2016-12-05,0.007131727854827557,0.007131727854827557,
2016-12-06,0.015397235357262928,0.015397235357262928,
2016-12-07,0.008316506624416041,0.008316506624416041,
2016-12-08,-0.017072230609696724,-0.017072230609696724,
2016-12-09,0.00153873921285863,0.00153873921285863,
2016-12-12,-0.004341160082275201,-0.004341160082275201,-0.0059090635147279
2016-12-13,-0.003010481894849825,-0.003010481894849825,0.010331135941210951
2016-12-14,0.0015431413502111982,0.0015431413502111982,
2016-12-15,0.0083667797563233,0.0083667797563233,
2016-12-16,-0.006558261926874558,-0.006558261926874558,
2016-12-19,0.001718336237881049,0.001718336237881049,
2016-12-20,-0.0087800755918166,-0.0087800755918166,
2016-12-21,0.033604346168761776,0.033604346168761776,
2016-12-22,0.0107166689390687,0.0107166689390687,0.03725722072844853
2016-12-23,0.0040265070316175666,0.0040265070316175666,0.0045715063426434
2016-12-27,-0.015141413728499725,-0.015141413728499725,-0.011925009851358352
2016-12-28,0.021119110371303998,0.021119110371303998,0.006342676066999274
2016-12-29,0.010330987720516665,0.010330987720516665,0.003460821784453798
2016-12-30,-0.01549693484890453,-0.01549693484890453,-0.0018022117173854334
2017-01-03,0.006514526028401133,0.006514526028401133,0.014189703258512765
2017-01-04,0.01529749729176802,0.01529749729176802,-0.001825618345153141
2017-01-05,-0.00189699429762415,-0.00189699429762415,-0.011728170002642275
2017-01-06,0.01221428724261085,0.01221428724261085,-0.0029657790809401252
2017-01-09,-0.014459268569423273,-0.014459268569423273,-0.017026385733014123
2017-01-10,-0.003573950786254599,-0.003573950786254599,0.003761413542735668
2017-01-11,0.00487468579931162,0.00487468579931162,0.013106250453856645
2017-01-12,0.02486382349130849,0.02486382349130849,0.00915519387353652
2017-01-13,-0.0013481770335925358,-0.0013481770335925358,-0.0097582864490284
2017-01-17,0.01462889216121855,0.01462889216121855,0.008806291826362026
2017-01-18,0.0014048089546789314,0.0014048089546789314,-0.014785208805619305
2017-01-19,-0.003363068573956401,-0.003363068573956401,-0.0023695122882143003
2017-01-20,0.0016464801860814476,0.0016464801860814476,0.005150054893514697
2017-01-23,0.0247465787579206,0.0247465787579206,0.025649571387375926
2017-01-24,-0.0079388922665303,-0.0079388922665303,-0.010402729215945376
2017-01-25,0.00927760048144876,0.00927760048144876,0.005908257657155834
2017-01-26,0.019461274865412055,0.019461274865412055,-0.0055018179518142776
2017-01-27,0.0025575129997678497,0.0025575129997678497,0.0025575129997678497
2017-01-30,0.016805093561270877,0.016805093561270877,0.0169215956703925
2017-01-31,-0.00814621462101385,-0.00814621462101385,-0.009701861514575302
2017-02-01,0.005075490945477268,0.005075490945477268,-0.009320448693912551
2017-02-02,-0.0015910456639185249,-0.0015910456639185249,0.008281341696713226
2017-02-03,-0.016725894603204533,-0.016725894603204533,0.01692923310022103
2017-02-06,-0.0014890397696452752,-0.0014890397696452752,0.011093971773041876
2017-02-07,0.0036045186447217752,0.0036045186447217752,0.004214768171685325
2017-02-08,-0.00605787566797155,-0.00605787566797155,0.0006769794204115748
2017-02-09,-0.020582700396381,-0.020582700396381,-0.025672766450760498
2017-02-10,-0.016570967870296067,-0.016570967870296067,-0.017363955548914366
2017-02-13,-0.0050141013147366985,-0.0050141013147366985,-0.004533239280393965
2017-02-14,-0.007021796705653025,-0.007021796705653025,-0.0025258159741311753
2017-02-15,-0.006341831587398449,-0.006341831587398449,0.003183288908568075
2017-02-16,0.013005259170122574,0.013005259170122574,0.01741921948773177
2017-02-17,0.00043020778212679925,0.00043020778212679925,-0.0003105749875104832
2017-02-21,-0.005383408609044141,-0.005383408609044141,-0.002773881846640716
2017-02-22,-0.022735274453282977,-0.022735274453282977,-0.041428758427193624
2017-02-23,0.009307198666904177,0.009307198666904177,0.015500998223079848
2017-02-24,0.00027589350140107445,0.00027589350140107445,-0.0043504176682180075
2017-02-27,0.0007529997927588749,0.0007529997927588749,0.0105578879038396
2017-02-28,0.005348946278677552,0.005348946278677552,0.002336994164217827
2017-03-01,0.003832244412516364,0.003832244412516364,-0.0059292777637685
2017-03-02,-0.004132847914851027,-0.004132847914851027,-0.004764108571433802
2017-03-03,0.008660090318271925,0.008660090318271925,0.0035694017590865
2017-03-06,0.0007182165109897501,0.0007182165109897501,-0.0037265628744813503
2017-03-07,0.0013076630121142648,0.0013076630121142648,-0.0013666909215385653
2017-03-08,-0.005425415045107266,-0.005425415045107266,0.010269263509104449
2017-03-09,-0.0005470506502273082,-0.0005470506502273082,0.0018384668850190415
2017-03-10,0.0155540849629201,0.0155540849629201,0.004795654634341325
2017-03-13,0.013972516606436301,0.013972516606436301,-0.00470948529625265
2017-03-14,0.0013602741319291498,0.0013602741319291498,0.0053855854340868516
2017-03-15,0.005121355934071425,0.005121355934071425,0.0048010374386924255
2017-03-16,0.00849383788304315,0.00849383788304315,0.00239873147227415
2017-03-17,0.0023410102515703667,0.0023410102515703667,0.012427542769728465
2017-03-20,0.008540475145192876,0.008540475145192876,0.005041706821011273
2017-03-21,0.006180081259002632,0.006180081259002632,0.004445658724866465
2017-03-22,0.007017328887200075,0.007017328887200075,0.0064920161506258
2017-03-23,0.03572462931504707,0.03572462931504707,0.02748231776156104
2017-03-24,0.006956619201413926,0.006956619201413926,0.006956364214354224
2017-03-27,-0.0003615677100358011,-0.0003615677100358011,0.0038271038112766
2017-03-28,-0.009576507210993299,-0.009576507210993299,-0.013430939284290866
2017-03-29,-0.0030188929661134,-0.0030188929661134,-0.0019009245875178668
2017-03-30,-0.00399617132809175,-0.00399617132809175,-0.00583072881376025
2017-03-31,-0.014962682303656761,-0.014962682303656761,-0.0048261397152737605
2017-04-03,-0.014849033250059075,-0.014849033250059075,-0.015566258558157499
2017-04-04,0.003961046100946426,0.003961046100946426,-0.006334669338776951
2017-04-05,-0.009117345206770568,-0.005188686722004001,-7.063821603673325e-05
2017-04-06,-0.003464121017545,-0.003464121017545,0.0062582783254176
2017-04-07,-0.020890694256450758,-0.020890694256450758,-0.004646067867028599
2017-04-10,-0.0036572176767912254,-0.0036572176767912254,0.0036304748342095086
2017-04-11,0.007746259795783876,0.007746259795783876,-0.013739730535126116
2017-04-12,-0.011811029344998433,-0.011811029344998433,-0.009922157640783042
2017-04-13,0.007869654015675477,0.007869654015675477,0.0013536556353312256
2017-04-17,0.02224690093140325,0.02224690093140325,0.0013608313318644748
2017-04-18,-0.006568204058620874,-0.006568204058620874,0.004574825538200024
2017-04-19,0.022340932389585927,0.022340932389585927,0.014181258102760967
2017-04-20,0.009131302663556775,0.009131302663556775,0.0030549846952923503
2017-04-21,-0.00015465954863533304,-0.00015465954863533304,0.005809118648960068
2017-04-24,0.0047715598055499756,0.0047715598055499756,-0.001687010088483474
2017-04-25,0.005206584903353767,0.005206584903353767,0.0152421326776573
2017-04-26,0.012662910912995125,0.012662910912995125,0.00239785932066765
2017-04-27,0.0087303491659396,0.0087303491659396,-0.0003216639107888244
2017-04-28,0.001470458139055433,0.001470458139055433,-0.0116742051263357
2017-05-01,-0.009063874893728894,-0.009063874893728894,0.0004216678484620499
2017-05-02,-0.0002463255273989002,-0.0002463255273989002,0.0048113968380317325
2017-05-03,-0.014910333485767951,-0.014910333485767951,-0.0018325873182533498
2017-05-04,0.0045719767204374685,0.0045719767204374685,-0.0029251457398449315
2017-05-05,-0.009602654301105185,-0.009602654301105185,-0.0209087395501075
2017-05-08,0.028784566072019808,0.028784566072019808,0.0015439722460227501
2017-05-09,0.03904072724882305,0.03904072724882305,0.001020120806307725
2017-05-10,-0.0025631722742931002,-0.0025631722742931002,0.0004455889068541337
2017-05-11,0.007363118832780766,0.007363118832780766,0.006333198887413167
2017-05-12,-0.012989044041599649,-0.012989044041599649,-0.002311687554212875
2017-05-15,-0.016782939741757874,-0.016782939741757874,-0.024202138134113302
2017-05-16,0.026089835911938135,0.026089835911938135,-0.010906671883918695
2017-05-17,0.008299211053153276,0.008299211053153276,0.00031892448260090016
2017-05-18,0.0009240518403708237,0.0009240518403708237,0.011805476892194576
2017-05-19,0.0034538421303297994,0.0034538421303297994,0.012348035061277102
2017-05-22,0.006796134064465549,0.006796134064465549,0.006183313749670599
2017-05-23,0.025329269113598465,0.025329269113598465,0.014785132096384098
2017-05-24,0.013405664271095484,0.013405664271095484,0.00780119088389615
2017-05-25,0.0015176503604332012,0.0015176503604332012,0.013072826920027834
2017-05-26,0.033020778748312635,0.033020778748312635,0.014299660024992023
2017-05-30,0.017716660705120298,0.017716660705120298,0.013581943620447475
2017-05-31,-0.0017170412718343201,-0.0017170412718343201,0.00303286328719174
2017-06-01,0.02182292426829135,0.02182292426829135,-0.014581647483684226
2017-06-02,-0.0005238676699999851,-0.0005238676699999851,0.020959526178078138
2017-06-05,0.0029895151254181506,0.0029895151254181506,0.006921258049302076
2017-06-06,-0.0035273888812796007,-0.0035273888812796007,0.0053917892435181684
2017-06-07,-0.005317142544444525,-0.005317142544444525,0.0182158715326807
2017-06-08,-0.02688768782771621,-0.02688768782771621,0.019528354297693236
2017-06-09,-0.014119282033720119,-0.014119282033720119,-0.0007156115779551209
2017-06-12,0.006071305668745674,0.006071305668745674,-0.02539322783423891
2017-06-13,-0.009147393649713944,-0.009147393649713944,0.004462060600620794
2017-06-14,-0.00824595723496252,-0.00824595723496252,0.004690314076493819
2017-06-15,0.0035418994510663412,0.0035418994510663412,0.001609605405832042
2017-06-16,0.00212930244486495,0.00212930244486495,-0.012357272548476825
2017-06-19,-0.005519709114913601,-0.005519709114913601,0.00762975107758226
2017-06-20,0.029691647090740802,0.029691647090740802,0.0125209592026982
2017-06-21,0.014026445393318177,0.014026445393318177,-0.00045545886979743975
2017-06-22,-0.0110476546497563,-0.0110476546497563,-0.01500439764994482
2017-06-23,0.009162594903390942,0.009162594903390942,0.0148871964164602
2017-06-26,-0.0019952466043504785,-0.0019952466043504785,-0.0005653892634256835
2017-06-27,0.009167341827637622,0.009167341827637622,-0.002399967772598325
2017-06-28,-0.024592328563562,-0.024592328563562,-0.00419515274662512
2017-06-29,-0.0288994702236185,-0.0288994702236185,-0.02985127745998809
2017-06-30,-0.018298809311111736,-0.018298809311111736,0.0145565449632174
2017-07-03,0.004082155994821076,0.004082155994821076,-0.00853658614631355
2017-07-05,-0.011664335366530124,-0.011664335366530124,0.0015539149968850502
2017-07-06,0.02901741136901475,0.02901741136901475,-0.00764254629179145
2017-07-07,-0.005999041911344675,-0.005999041911344675,-0.027595917746442242
2017-07-10,0.020531700843990246,0.020531700843990246,0.01481290399394439
2017-07-11,-0.0030000354157789753,-0.0030000354157789753,-0.005397570588755275
2017-07-12,-0.009632021641421625,-0.009632021641421625,-0.0053890713656375
2017-07-13,0.011002623812873698,0.011002623812873698,-0.002552458393670501
2017-07-14,-0.0011417377015490835,-0.0011417377015490835,-0.012524041350473634
2017-07-17,0.04293102534599415,0.04293102534599415,0.0377138881573691
2017-07-18,-0.001760059741106575,-0.001760059741106575,-0.005645567940001626
2017-07-19,0.008562442996567748,0.008562442996567748,0.005265577691958724
2017-07-20,0.011062783553575775,0.011062783553575775,0.01111143026668675
2017-07-21,-0.008194141249386874,-0.008194141249386874,-0.011893809454161776
2017-07-24,-0.037998372851748924,-0.037998372851748924,-0.01492506007376018
2017-07-25,-0.01408400675686005,-0.01408400675686005,-0.0041099039084236755
2017-07-26,0.007247881151468269,0.007247881151468269,-0.0031209429938983315
2017-07-27,-0.012629735438844212,-0.012629735438844212,-0.011592386791160618
2017-07-28,-0.015647781846534266,-0.015647781846534266,0.0017288602119709014
2017-07-31,0.004498934259763264,0.004498934259763264,-0.006041703664964199
2017-08-01,0.011777145787631874,0.011777145787631874,-0.007203916240467009
2017-08-02,0.004399659293098926,0.004399659293098926,0.017007217737537828
2017-08-03,-0.00034388515855156634,-0.00034388515855156634,0.006247947667526167
2017-08-04,0.015811255256912533,0.015811255256912533,-0.0072180991341979
2017-08-07,-0.0033514251004678505,-0.0033514251004678505,-0.0050534131228385255
2017-08-08,-0.004633196840307666,-0.004633196840307666,0.004094270588029499
2017-08-09,-0.0203050724021471,-0.0203050724021471,-0.0077783041346165364
2017-08-10,-0.00961078429967315,-0.00961078429967315,-0.010928757078794777
2017-08-11,0.026532706466613827,0.026532706466613827,0.018607915572570126
2017-08-14,-0.0058337228868013255,-0.0058337228868013255,-0.0064146590923929
2017-08-15,0.0259894390383719,0.0259894390383719,0.00737495545571895
2017-08-16,-0.004285782039357144,-0.004285782039357144,-0.0013109942989630897
2017-08-17,0.03807753444017542,0.03807753444017542,0.010020215801839717
2017-08-18,0.005265192309889149,0.005265192309889149,0.005265192309889149
2017-08-21,0.01717749547405619,0.01717749547405619,-0.0013936776349395153
2017-08-22,0.033760421315516334,0.033760421315516334,0.013947233263288809
2017-08-23,-0.019553831124866226,-0.019553831124866226,-0.00533942712451135
2017-08-24,-0.008235531738808467,-0.008235531738808467,-0.005107712678686467
2017-08-25,0.000988987190246734,0.000988987190246734,-0.0033832422388961995
2017-08-28,-0.0012986256765228996,-0.0012986256765228996,-0.001394868471908066
2017-08-29,0.01854414170580869,0.01854414170580869,0.01854414170580869
2017-08-30,-0.0013561356408762753,-0.0013561356408762753,0.004843639228656226
2017-08-31,0.0086324836598601,0.0086324836598601,0.0067566354090541
2017-09-01,-0.009454710508957,-0.009454710508957,0.010470166874828699
2017-09-05,0.0026765887378822,0.0026765887378822,0.015437467132852916
2017-09-06,0.008907288402143,0.008907288402143,0.020528633091943006
2017-09-07,0.01491466119077985,0.01491466119077985,0.021545816786801803
2017-09-08,0.013827047148405668,0.013827047148405668,0.018464001257255332
2017-09-11,-0.005864909698991524,-0.005864909698991524,-0.005966852217764025
2017-09-12,-0.014555827103079514,-0.014555827103079514,-0.0010935641476148908
2017-09-13,0.00421141872796515,0.00421141872796515,0.0024413477468075745
2017-09-14,-0.043614611247210375,-0.043614611247210375,-0.029080198491331772
2017-09-15,-0.011418967074581066,-0.011418967074581066,0.02386831970193293
2017-09-18,-0.0069268773638699755,-0.0069268773638699755,-0.0072192997267386755
2017-09-19,0.003218334058281,0.003218334058281,0.0036020468907374996
2017-09-20,-0.008797783295466472,-0.008797783295466472,0.008803776987395727
2017-09-21,0.0023398275710159004,0.0023398275710159004,-0.020010654279582797
2017-09-22,-0.0133055135989029,-0.0133055135989029,0.011513305521726299
2017-09-25,0.0008451452801867251,0.0008451452801867251,-0.0057389120449733
2017-09-26,0.03054605645888357,0.03054605645888357,0.026765838960686093
2017-09-27,0.00302057347051391,0.00302057347051391,0.00299884720062915
2017-09-28,0.005300092873835701,0.005300092873835701,0.013581074776649245
2017-09-29,-0.003869643695226433,-0.003869643695226433,-0.003571915511861333
2017-10-02,0.009345855950047225,0.009345855950047225,0.0061277650734229095
2017-10-03,0.02249491356750364,0.02249491356750364,0.0143933401481307
2017-10-04,0.008320389525202521,0.008320389525202521,0.0005189168868271025
2017-10-05,-0.002434478380901281,-0.002434478380901281,-0.008148773105422181
2017-10-06,-0.014054584155812752,-0.014054584155812752,0.006461707985078975
2017-10-09,0.017223563402700762,0.017223563402700762,0.01275411298049346
2017-10-10,0.0015914949616849397,0.0015914949616849397,-0.010315118851194197
2017-10-11,0.00010996325164935958,0.00010996325164935958,-0.00962217965796408
2017-10-12,-0.0007714669075962752,-0.0007714669075962752,-0.005793036243364675
2017-10-13,0.0054632475206978625,0.0054632475206978625,0.011858751667410763
2017-10-16,0.0012250874235365196,0.0012250874235365196,-0.0014020154722710998
2017-10-17,-0.007819388571491833,-0.007819388571491833,-0.0016814751986903827
2017-10-18,0.01581295569978482,0.01581295569978482,0.017797987145410782
2017-10-19,-0.00391831432134594,-0.00391831432134594,-0.005585757038840719
2017-10-20,-0.0025692827983307253,-0.0025692827983307253,0.004071186239641726
2017-10-23,-0.02023947227339238,-0.02023947227339238,-0.01065220473791206
